Measurement outcome,Frequency
01010110100100,1
01010110101010,1
01010111001110,1
01010111001111,1
01010111100000,1
01010111100101,1
01010111101101,1
00000000010110,1
00000101100000,2
01011000000101,1
01011000000110,1
01011000000111,1
01011000001010,1
01011000001011,1
01011000010000,2
01011000010001,1
01011000010011,1
01011000010100,1
01011000010110,1
01011000011000,1
00000101100010,1
01011000100011,1
01011000100100,1
00000101100011,1
01011000110010,1
01011000110101,1
01011000111101,1
00000101100100,2
01011001000000,1
01011001000100,1
01011001000101,1
01011001010111,1
01011001011100,1
01011001100000,1
01011001100010,1
01011010000000,2
01011010000011,2
01011010000100,1
01011010001000,1
01011010001010,1
01011010010000,1
01011010010010,1
01011010010011,1
01011010011001,1
01011010011010,1
00000101101010,1
01011010100010,1
01011010100101,1
01011011001000,1
01011011010100,1
01011011110100,1
01011100000000,3
01011100000001,1
01011100000100,1
01011100000110,1
01011100000111,1
01011100001000,1
01011100001100,1
01011100010001,1
01011100010111,1
00000101110010,1
01011100100001,1
01011100100010,1
01011100100100,1
01011101000100,2
01011101100000,1
01011101100001,1
01011101111100,1
00000101111000,1
01011110000000,3
01011110000010,1
01011110001011,1
01011110010101,1
01011110100000,1
01011110100001,1
01011110101001,1
01011111000000,1
01011111001000,1
01011111010000,1
01011111011010,1
01011111100000,1
01011111111001,1
00000000011000,1
00000110000000,4
01100000000000,11
01100000000001,2
01100000000010,4
01100000000011,3
01100000000100,1
01100000000101,1
01100000000110,1
01100000001000,2
01100000001010,2
01100000001011,2
00000110000001,3
01100000010000,1
01100000010001,1
01100000010100,2
01100000010101,1
01100000010110,1
01100000011010,1
00000110000010,2
01100000100000,2
01100000100001,3
01100000100010,2
01100000100011,1
01100000100100,2
01100000100101,2
01100000101000,1
01100000101010,1
01100000101100,1
01100000101110,1
01100000110001,2
01100000110010,2
01100000110100,1
01100000111010,1
01100000111110,1
00000110000100,2
01100001000000,2
01100001000010,1
01100001000011,1
01100001000100,2
01100001000101,1
01100001000110,1
01100001001000,2
01100001001011,1
01100001001111,1
01100001010000,3
01100001010001,3
01100001010010,1
01100001010100,1
01100001100000,1
01100001100010,2
01100001100011,1
01100001100100,2
01100001100110,1
01100001101000,3
01100001101010,1
01100001101100,1
01100001101110,1
01100001110000,1
01100001111001,1
00000110001000,2
01100010000000,3
01100010000001,2
01100010000010,4
01100010000011,2
01100010000100,1
01100010000101,1
01100010000110,2
01100010000111,1
01100010001000,1
01100010001011,1
01100010001100,2
01100010001110,1
01100010001111,1
00000110001001,1
01100010010000,2
01100010010001,2
01100010010010,2
01100010010110,1
01100010011000,1
01100010011001,1
01100010100000,2
01100010100011,1
01100010100100,1
01100010101110,1
01100010110000,1
01100010110001,1
01100010111000,1
01100011000000,1
01100011010001,1
01100011010101,1
01100011100000,1
01100011100110,1
01100011101010,1
01100011101111,1
01100011110000,2
00000110010000,2
01100100000000,7
01100100000001,5
01100100000010,3
01100100000011,1
01100100000100,1
01100100001000,1
01100100001010,1
01100100001111,1
00000110010001,1
01100100010000,2
01100100010010,2
01100100010011,1
01100100010100,1
01100100010110,1
01100100011000,2
01100100011010,1
01100100011110,1
00000110010010,1
01100100100000,3
01100100100001,1
01100100100010,1
01100100100100,2
01100100100101,2
01100100110001,1
01100100110010,1
01100100111100,1
01100101000000,4
01100101000001,1
01100101000101,2
01100101001000,2
01100101010100,1
01100101010111,1
01100101011000,1
01100101011100,1
01100101100000,4
01100101100001,1
01100101100010,1
01100101100100,3
01100101101110,1
01100101110000,1
01100101111011,1
01100101111100,1
01100110000000,7
01100110000001,1
01100110000011,1
01100110000101,1
01100110000110,1
01100110001111,1
01100110010010,1
01100110010100,1
01100110100001,1
01100110100101,1
01100110100110,1
01100110101000,1
01100110101100,1
01100110101110,1
01100110110100,1
01100110110110,1
01100111000000,7
01100111000010,1
01100111000011,1
01100111000100,1
01100111000110,1
01100111000111,1
01100111010000,4
01100111010001,1
01100111010010,2
01100111010100,1
01100111011011,1
01100111100000,1
01100111100100,1
01100111110001,1
00000110100000,3
01101000000000,4
01101000000001,2
01101000000010,5
01101000000100,2
01101000000101,1
01101000000110,1
01101000000111,1
01101000001010,1
01101000001110,1
00000110100001,1
01101000010000,1
01101000010001,1
01101000010010,1
01101000010100,1
01101000100000,4
01101000100100,2
01101000101000,1
01101000101001,1
01101000111000,1
01101000111010,1
01101000111011,1
00000110100100,1
01101001000000,2
01101001000001,1
01101001000010,2
01101001000100,2
01101001001000,1
01101001001010,1
01101001001110,1
01101001010000,2
01101001101010,1
01101001101011,1
00000110101000,1
01101010000000,6
01101010000100,1
01101010110000,1
01101010111001,1
01101010111101,1
01101011000000,3
01101011000001,1
01101011001010,2
01101011001011,1
01101011010000,2
01101011010001,1
01101011100000,1
01101011100001,1
01101011110000,1
00000110110000,1
01101100000000,6
01101100000001,2
01101100000010,1
01101100000100,1
01101100000101,2
01101100000110,1
01101100001010,1
01101100010001,1
01101100010010,1
01101100010011,2
01101100010100,1
01101100011100,1
01101100100000,1
01101100100110,1
00000110110011,1
01101100110010,1
01101100111010,1
01101101000000,3
01101101000001,1
01101101000010,1
01101101000100,1
01101101000110,1
00000110110101,1
01101101011000,1
01101101100000,1
01101101101000,1
01101110000001,3
01101110000010,2
01101110000011,1
01101110000100,1
01101110001000,2
01101110001010,2
01101110010000,1
01101110011000,1
01101110100000,1
01101110100101,1
01101110101000,1
01101110101010,1
01101111000000,2
01101111000010,1
01101111000100,1
01101111010110,1
01101111100011,1
01101111101001,1
00000000011100,1
00000111000000,1
01110000000000,3
01110000000001,1
01110000000010,2
01110000000011,3
01110000000100,1
01110000000110,1
01110000001000,1
01110000001001,2
01110000001010,1
01110000001100,1
00000111000001,2
01110000010000,1
01110000010001,1
01110000010011,1
01110000010100,2
01110000011100,1
01110000100000,1
01110000100001,2
01110000100010,1
01110000100100,1
01110000101001,2
01110000101010,2
01110000110000,2
01110000111000,1
00000111000100,1
01110001000000,2
01110001000001,1
01110001000010,1
01110001000100,1
01110001000110,1
01110001001000,1
01110001001101,1
01110001010000,3
01110001011110,1
01110001100000,2
01110001100100,1
01110001100110,1
01110001101000,1
00000111000111,1
01110001110001,1
01110001110100,1
01110010000000,5
01110010000001,1
01110010000010,3
01110010000100,2
01110010000101,1
01110010001000,2
01110010001110,1
01110010010000,1
01110010011000,1
01110010011001,1
01110010011011,1
01110010100000,2
01110010100010,1
01110010100100,2
01110010100101,1
01110010100110,1
01110010101011,1
00000111001011,1
01110010110000,1
01110011000000,1
01110011000001,2
01110011000010,1
01110011000110,1
01110011001001,1
01110011010011,1
01110011011000,1
01110011011011,1
01110011100000,1
01110011100011,1
01110011110000,1
00000111010000,2
01110100000000,4
01110100000001,3
01110100000010,1
01110100000100,1
01110100000101,1
01110100000110,1
01110100001010,1
01110100001100,3
01110100010000,2
01110100010001,1
01110100010011,1
01110100010100,1
01110100011011,1
01110100100000,1
01110100100100,1
01110100101100,1
01110100110000,1
01110101000000,2
01110101000010,1
01110101000100,2
01110101001010,1
01110101001101,1
01110101001110,1
01110101010000,1
01110101010100,3
01110101011110,1
01110101101000,1
01110101110010,1
01110101110100,1
00000111011000,1
01110110000000,3
01110110000001,2
01110110000010,3
01110110000011,1
01110110000100,1
01110110000110,1
01110110001000,2
01110110001001,1
01110110010010,1
01110110011000,1
00000111011010,1
01110110100000,2
00000111011100,1
01110111000000,1
01110111000011,1
01110111000100,1
01110111000110,2
01110111100000,2
01110111110100,1
00000111100000,1
01111000000000,2
01111000000001,3
01111000000011,1
01111000000100,1
01111000000110,1
01111000001000,1
01111000001010,3
01111000010000,1
01111000010111,1
01111000011010,1
01111000100000,1
01111000100010,1
01111000100011,1
01111000110010,1
01111000111000,1
00000111100100,2
01111001000011,1
01111001000100,1
01111001000110,3
01111001001011,1
01111001010010,1
01111001011000,1
01111001100000,1
01111001100100,1
01111001110001,1
01111001110100,1
01111001110110,1
01111001111010,1
01111001111100,1
01111010000000,3
01111010000011,2
01111010000110,1
01111010000111,1
01111010001000,1
01111010010000,1
01111010100010,1
01111010100011,1
01111010101001,1
01111010111100,1
01111011001000,1
01111011001100,2
01111011010001,1
01111011011100,2
01111011100101,1
01111011111000,1
01111100000000,7
01111100000010,1
01111100000100,2
01111100000110,2
01111100001000,1
01111100011100,1
01111100100101,1
01111100100110,1
01111100110001,1
01111100110100,2
01111101000000,2
01111101000010,1
01111101000100,1
01111101001000,1
01111101001001,1
01111101100000,2
01111101100111,1
01111101101010,1
01111110000000,1
01111110000011,1
01111110000100,2
01111110000101,1
01111110010000,1
01111110011000,1
01111110011001,1
01111110100000,1
01111110100010,1
01111110100011,1
01111110100111,1
01111111000000,2
01111111000100,3
01111111000110,1
01111111001011,1
01111111010110,1
01111111100010,1
01111111100110,1
01111111101000,1
01111111101101,1
00000000100000,2
00001000000000,8
10000000000000,4
10000000000001,3
10000000000010,2
10000000000011,1
10000000000100,1
10000000000101,3
10000000000110,4
10000000000111,1
10000000001000,3
10000000001001,1
10000000001010,1
10000000001011,1
10000000001100,1
10000000010000,2
10000000010001,1
10000000010010,1
10000000010011,1
10000000010110,2
10000000010111,1
10000000011000,3
10000000011010,1
10000000100000,3
10000000100001,4
10000000100010,1
10000000100011,1
10000000100100,1
10000000100101,1
10000000100110,1
10000000100111,1
10000000101000,1
10000000101001,1
10000000101010,2
10000000101100,1
10000000110000,3
10000000110001,1
10000000110010,1
10000000110011,1
10000000110100,2
00001000000100,1
10000001000000,2
10000001000001,1
10000001000010,2
10000001000011,2
10000001000100,1
10000001000111,2
10000001001000,3
10000001001001,3
10000001001010,1
10000001001100,1
10000001001110,2
00001000000101,1
10000001010000,1
10000001010010,1
10000001010100,1
10000001010110,1
10000001011010,1
10000001011100,1
10000001100000,1
10000001100001,1
10000001100010,2
10000001100100,3
10000001101000,1
10000001101011,1
10000001110000,3
10000001110001,1
10000001110010,1
10000001111110,1
00001000001000,3
10000010000000,5
10000010000010,3
10000010000011,1
10000010000100,1
10000010000111,1
10000010001000,1
10000010001001,1
10000010001010,1
10000010001011,1
10000010001100,2
10000010010000,2
10000010010011,2
10000010010100,1
10000010010101,1
10000010010110,1
10000010011001,1
00001000001010,1
10000010100000,5
10000010100001,1
10000010100010,3
10000010100011,2
10000010100101,1
10000010100110,1
10000010100111,1
10000010110110,1
10000010111001,1
10000010111100,1
10000011000000,2
10000011000010,1
10000011000100,1
10000011000101,1
10000011000110,1
10000011010000,1
10000011010001,1
10000011011000,1
10000011011100,2
10000011011110,1
00001000001110,1
10000011100000,2
10000011100101,1
10000011110000,2
10000011110010,1
10000011111000,2
10000011111100,1
00001000010000,2
10000100000000,5
10000100000001,1
10000100000010,1
10000100000011,1
10000100000100,1
10000100000101,3
10000100000110,1
10000100000111,1
10000100001000,2
10000100001010,1
10000100001011,2
00001000010001,1
10000100010000,2
10000100010001,1
10000100010010,1
10000100010011,1
10000100010100,2
10000100010101,1
10000100010111,1
10000100011001,2
10000100011010,1
10000100011100,1
10000100100000,2
10000100100010,2
10000100100011,1
10000100100110,1
10000100100111,1
10000100101000,1
10000100101001,1
10000100110001,1
10000100110100,1
10000100111010,1
10000101000000,3
10000101000001,1
10000101000100,1
10000101001000,1
10000101001010,1
10000101010000,5
10000101010001,3
10000101010101,1
10000101011110,1
10000101100000,1
10000101100001,1
10000101101000,1
10000101101001,1
10000101110000,1
10000101110001,1
10000101110100,1
10000101111010,2
10000101111100,1
00001000011000,1
10000110000000,1
10000110000001,2
10000110000010,1
10000110000011,1
10000110000100,1
10000110001000,1
10000110001001,1
10000110001100,1
10000110001110,1
10000110001111,1
10000110010000,3
10000110010100,1
10000110010101,1
10000110011000,2
10000110011110,1
10000110100000,1
10000110100001,1
10000110101000,1
10000110110000,2
00001000011100,1
10000111000000,3
10000111000001,2
10000111000011,1
10000111000100,1
10000111000111,1
10000111001000,2
10000111001101,1
10000111010000,1
10000111011011,1
10000111100001,1
10000111100010,1
10000111100011,1
10000111100110,1
10000111100111,1
10000111110000,2
10000111110011,1
10000111110100,1
00000000100010,1
00001000100000,3
10001000000000,2
10001000000001,6
10001000000010,1
10001000000011,2
10001000000100,3
10001000000101,1
10001000000111,1
10001000001000,2
10001000001110,2
10001000010000,1
10001000010001,1
10001000010010,1
10001000010100,2
10001000011010,1
10001000011110,2
10001000011111,1
00001000100010,1
10001000100000,2
10001000100010,2
10001000100100,1
10001000100101,1
10001000101100,1
10001000101101,1
00001000100011,1
10001000110000,1
10001000110010,1
10001000110011,1
10001000110100,1
00001000100100,2
10001001000000,5
10001001000001,1
10001001000010,1
10001001000011,1
10001001000100,1
10001001000101,1
10001001000110,1
10001001001100,1
10001001010000,1
10001001010100,1
10001001011000,1
10001001011001,3
10001001100000,1
10001001100001,1
10001001100101,2
10001001100110,1
10001001101100,1
10001001110000,1
10001001110001,1
00001000101000,1
10001010000000,5
10001010000001,3
10001010000010,1
10001010000011,1
10001010000100,1
10001010000101,1
10001010001000,1
10001010001001,2
10001010001010,1
10001010001100,1
00001000101001,1
10001010010000,3
10001010011000,1
10001010011100,1
10001010011101,1
10001010100000,3
10001010101000,1
10001010101001,1
10001010110010,1
00001000101100,1
10001011000000,1
10001011000001,2
10001011000100,1
10001011000110,1
10001011001001,1
10001011001010,1
10001011001011,1
10001011010000,1
10001011010100,1
10001011011010,1
10001011100000,1
10001011110010,1
10001011110110,1
10001011111100,1
10001011111110,1
00000000100011,1
10001100000000,3
10001100000010,3
10001100000011,1
10001100000100,1
10001100000101,1
10001100000110,3
10001100001000,2
10001100001001,2
00001000110001,1
10001100010000,1
10001100010001,1
10001100010011,1
10001100011100,1
10001100100000,1
10001100100001,1
10001100100010,1
10001100101000,1
10001100110001,1
10001100111000,1
10001101000000,2
10001101000010,3
10001101010000,2
10001101010010,2
10001101010100,1
10001101011000,3
10001101100000,1
10001101110000,2
10001101111000,1
10001110000000,1
10001110000001,1
10001110000010,1
10001110000011,1
10001110000100,2
10001110001001,1
00001000111001,1
10001110010000,1
10001110010010,1
10001110010110,1
10001110011010,1
10001110011100,1
10001110100100,5
10001110100110,1
10001110101010,1
10001110110010,1
10001111000000,1
10001111011000,1
10001111100000,2
10001111101100,1
10001111110001,1
00000000100100,1
00001001000000,2
10010000000000,4
10010000000001,1
10010000000011,1
10010000000100,2
10010000000101,1
10010000001000,2
10010000001010,1
10010000001100,1
00001001000001,4
10010000010010,1
10010000010100,1
10010000011000,3
10010000011100,1
10010000100001,2
10010000100010,2
10010000101001,1
10010000101110,1
10010000110000,2
10010000110111,1
10010000111000,1
10010000111010,1
00001001000100,1
10010001000000,1
10010001000001,1
10010001000010,1
10010001000011,1
10010001000100,1
10010001000111,1
10010001001000,1
10010001001001,2
10010001010000,1
10010001010010,1
10010001011100,1
00001001000110,1
10010001100010,1
10010001100100,1
10010001110000,1
00001001001000,2
10010010000000,1
10010010000001,1
10010010000010,1
10010010000100,3
10010010001000,1
10010010001010,1
10010010010000,1
10010010010100,1
10010010011000,1
10010010100001,1
10010010100010,1
10010010100100,1
10010010101001,1
00001001001011,1
10010011000000,2
10010011000001,1
10010011000100,1
10010011001001,1
10010011100000,2
10010011100100,1
00000000100101,1
00001001010000,1
10010100000000,2
10010100000010,1
10010100000011,2
10010100000100,3
10010100000101,2
10010100001000,2
10010100001001,1
10010100001101,1
00001001010001,1
10010100010001,1
10010100100000,1
10010100100010,1
10010100110101,1
10010101000000,4
10010101000001,1
10010101000010,1
10010101000101,1
10010101000110,1
10010101100000,1
10010101100001,2
10010101100110,1
10010110000000,1
10010110000001,1
10010110000100,1
10010110001001,2
10010110001111,1
10010110010000,1
10010110010101,1
10010110100000,1
10010110110001,1
10010111000000,1
10010111000010,1
10010111000111,1
10010111001001,1
10010111110000,1
00001001100000,2
10011000000000,5
10011000000001,2
10011000000010,1
10011000000100,2
10011000000101,1
10011000000110,1
10011000001000,2
00001001100001,2
10011000010000,1
10011000010011,1
10011000011000,1
10011000011001,1
10011000011100,1
10011000100000,2
10011000100001,2
10011000100101,1
10011001000000,6
10011001000010,1
10011001000101,1
00001001100101,1
10011001010000,1
10011001010100,1
10011001011100,1
00001001100110,1
10011001100000,1
10011010000000,2
10011010000001,1
10011010000100,1
10011010001000,2
10011010001001,1
10011010001010,1
10011010010000,1
10011010011001,1
10011010011010,1
10011010100000,4
10011010100100,1
10011010100110,1
10011010101010,2
10011011000000,2
10011011000001,2
10011011000011,1
10011011000100,1
10011011000110,1
10011011001000,1
10011011010000,3
10011011100000,1
10011011110000,3
10011011110010,1
10011011111010,1
00001001110000,1
10011100000000,2
10011100000001,1
10011100000010,1
10011100000011,1
10011100001000,1
10011100001100,1
10011100001110,1
10011100011000,1
10011100011100,1
10011100100010,1
10011100100100,2
10011100101100,1
10011100110110,1
10011100111010,1
10011101000000,3
10011101001000,1
10011101010001,1
10011101100000,1
10011101100100,1
10011101110101,1
10011110000000,1
10011110001000,2
10011110010000,1
10011110010010,1
10011110010101,1
10011110100000,1
10011110101001,1
10011111100001,1
00000000101000,2
00001010000000,2
10100000000000,4
10100000000001,2
10100000000010,3
10100000000100,2
10100000000101,1
10100000000110,1
10100000001000,1
10100000001001,2
10100000001010,1
10100000001110,1
10100000001111,1
00001010000001,3
10100000010000,1
10100000010001,1
10100000010100,1
10100000010101,1
10100000010110,1
10100000010111,1
10100000011000,1
10100000011001,1
10100000011010,1
10100000011110,1
00001010000010,3
10100000100000,1
10100000100001,4
10100000100100,6
10100000100110,3
10100000101111,1
00001010000011,1
10100000110000,1
10100000110010,1
10100000111000,1
00001010000100,1
10100001000000,2
10100001000001,2
10100001000010,3
10100001000100,2
10100001000101,1
10100001000110,1
10100001001000,1
10100001001010,1
10100001001011,2
10100001001100,1
10100001001101,1
10100001001111,1
00001010000101,1
10100001010000,2
10100001011001,1
10100001011010,1
10100001100000,2
10100001100010,1
10100001100101,1
10100001100110,1
10100001101000,2
10100001101001,1
10100001101010,1
10100001101110,1
10100001110000,1
10100001111000,1
10100001111001,1
10100010000000,2
10100010000001,3
10100010000010,5
10100010000100,1
10100010000101,1
10100010000110,1
10100010001000,1
10100010001010,1
10100010001100,1
00001010001001,1
10100010010000,2
10100010010001,1
10100010010010,1
10100010010011,2
10100010100000,6
10100010100010,1
10100010100101,1
10100010101000,2
10100010101010,1
10100010101100,1
00001010001011,1
10100010110000,2
10100010110010,1
10100010110111,1
10100010111000,1
10100011000000,1
10100011000110,2
10100011001000,1
10100011010000,1
10100011010010,1
10100011010110,1
10100011011000,2
10100011100000,1
10100011100010,1
10100011100100,1
10100011100101,1
00000000101001,1
00001010010000,4
10100100000000,4
10100100000001,1
10100100000010,2
10100100000100,1
10100100000101,1
10100100000110,2
10100100001000,1
10100100001011,1
10100100001110,1
00001010010001,1
10100100010001,1
10100100010010,2
10100100010100,2
10100100010101,1
10100100011100,1
10100100100000,1
10100100100100,2
10100100100110,1
10100100101001,1
10100100110000,2
10100100110001,1
10100100110101,1
10100101000000,1
10100101000001,2
10100101000100,1
10100101000101,1
10100101010000,1
10100101011011,1
10100101100000,1
10100101100010,1
10100101110101,1
10100101110110,1
10100110000000,1
10100110000001,2
10100110000010,2
10100110000011,1
10100110001000,1
10100110001100,1
00001010011001,1
10100110010101,1
10100110010111,1
10100110100000,2
10100110100010,1
10100110100111,1
10100110101000,1
10100110101111,1
10100110110010,1
10100111000000,1
10100111000001,1
10100111000010,2
10100111000100,1
10100111000110,1
10100111010000,1
10100111010100,1
10100111010101,1
10100111100000,1
10100111100010,1
10100111101010,1
10100111110011,1
00000000101010,1
00001010100000,4
10101000000000,3
10101000000001,1
10101000000011,1
10101000001001,1
10101000001010,2
10101000001100,1
00001010100001,2
10101000010001,1
10101000010010,2
10101000010100,1
10101000011000,1
10101000011100,2
00001010100010,2
10101000100000,1
10101000100001,1
10101000100010,1
10101000100100,1
10101000100111,1
10101000101010,1
10101000101011,1
10101000101101,1
10101000110001,1
10101000111100,1
10101001000000,1
10101001000011,1
10101001000110,1
10101001001000,1
10101001010000,2
10101001010001,1
10101001011001,1
10101001011110,1
10101001100000,1
10101001100001,1
10101001100010,1
10101001100011,1
10101010000000,3
10101010000100,4
10101010001110,1
10101010010000,1
10101010010001,1
10101010011000,1
10101010011001,1
10101010100001,1
10101010100100,1
10101010100101,1
10101010101000,1
10101011000010,1
10101011000100,1
10101011001010,1
10101011010000,1
10101011100000,1
10101100000000,1
10101100000010,1
10101100000100,1
10101100000110,1
10101100001000,1
10101100010000,1
10101100010001,1
10101100010011,1
10101100011000,1
10101100100010,1
10101100110000,1
10101100110010,1
10101101000001,1
10101101000100,1
10101101001000,1
10101101001001,1
10101101010100,1
10101101100000,1
10101101100110,1
10101101111110,1
10101110000000,4
10101110000010,2
10101110000011,1
10101110000100,1
10101110000101,1
10101110000110,1
10101110001000,2
10101110001001,2
10101110001100,1
10101110100000,1
10101111000010,1
10101111001001,1
10101111001011,1
10101111101001,1
00001011000000,2
10110000000000,2
10110000000001,3
10110000000010,3
10110000000011,1
10110000000100,3
10110000001000,2
10110000001001,2
10110000010000,2
10110000010001,1
10110000100000,3
10110000100001,1
10110000100100,1
10110000100110,1
00001011000011,2
10110000110000,2
10110000111100,1
00001011000100,1
10110001000000,2
10110001000001,1
10110001000010,1
10110001000011,2
10110001000111,1
10110001001100,1
10110001001101,1
00001011000101,1
10110001010000,1
10110001011110,1
10110001100000,1
10110001101101,1
10110001110000,1
10110001111000,1
10110010000001,3
10110010000100,1
10110010001000,1
00001011001001,1
10110010010000,1
10110010010001,1
10110010011001,1
10110010100010,1
10110010100100,1
10110010101101,1
10110011000001,1
10110011000010,1
10110011010010,1
10110011010101,1
10110011100000,1
10110011100100,1
10110011110001,1
00000000101101,1
10110100000000,1
10110100000001,1
10110100000010,1
10110100000011,1
10110100000100,1
10110100000110,1
10110100001100,1
10110100010000,1
10110100010010,1
10110100100000,2
10110100100100,1
10110100100101,1
10110100101100,1
10110100110111,1
00001011010100,2
10110101000000,2
10110101000010,2
00001011010101,1
10110101010100,1
10110101100000,1
10110101110000,2
10110110000000,1
10110110000001,2
10110110001001,1
10110110010001,1
10110110010100,2
10110110011100,1
10110110100000,3
00001011011100,1
10110111000000,1
10110111000101,1
10110111001001,1
10110111010001,1
10110111100000,1
10110111100011,1
10110111110000,1
00001011100000,1
10111000000000,8
10111000000001,2
10111000000100,1
10111000000111,1
10111000001000,3
10111000001001,1
10111000010000,2
10111000010010,1
10111000010100,1
10111000011000,1
