Measurement outcome,Frequency
1011010000000,4
1011010000001,3
1011010000100,1
1011010000101,1
1011010001000,1
1011010001001,1
1011010001100,1
1011010001101,1
1011010010001,1
1011010010010,1
1011010010011,1
1011010010100,1
1011010010101,1
1011010011000,2
1011010011001,1
1011010011101,1
1011010100000,1
1011010100001,2
1011010100100,1
1011010100101,1
1011010101000,1
1011010101011,1
1011010111000,1
1011010111101,1
0000101101100,1
1011011000000,2
1011011000010,1
1011011000101,1
1011011010000,1
1011011010100,2
1011011011001,2
0000101101110,1
1011011100001,1
1011011100010,3
1011011100011,1
1011011100100,2
1011011100101,1
1011011110101,1
1011011110111,1
1011011111000,1
1011100000000,4
1011100000001,2
1011100000010,1
1011100001100,1
0000101110001,1
1011100010000,2
1011100010001,1
1011100010011,2
1011100010100,1
1011100011000,1
1011100011001,1
1011100100100,1
1011100100111,1
1011100101010,2
1011100101100,1
1011100101110,1
1011100110000,1
1011100111000,1
1011100111100,2
1011100111101,1
1011101000001,1
1011101000010,1
1011101000100,1
1011101001101,1
1011101010000,1
1011101010001,1
1011101011000,1
1011101100011,1
0000101111000,1
1011110000000,4
1011110000100,2
1011110000101,1
1011110001001,1
1011110001010,1
1011110001110,1
1011110010000,1
1011110011000,1
1011110011011,1
1011110011100,1
1011110011101,1
1011110100000,1
1011110100001,1
1011110100010,1
1011110101011,1
1011110110010,1
1011110111000,1
1011110111001,1
1011110111100,1
1011110111101,1
1011111000000,1
1011111000001,1
1011111000100,3
1011111001000,1
1011111001001,1
1011111001100,1
0000101111101,2
1011111010000,2
1011111010001,2
1011111010011,1
1011111011111,1
1011111110001,1
1011111111000,1
0000000011000,1
0000110000000,6
1100000000000,14
1100000000001,3
1100000000011,2
1100000000101,3
0000110000001,2
1100000010000,3
1100000010001,3
1100000010100,1
1100000011000,1
1100000011001,1
1100000011100,1
1100000011110,1
1100000100000,4
1100000100001,2
1100000100100,2
1100000101000,2
1100000101001,2
1100000101010,1
1100000110000,1
1100000110001,2
1100000110100,1
1100000110110,1
1100000111001,2
0000110000100,1
1100001000001,2
1100001000010,2
1100001000100,1
1100001000101,1
1100001001001,1
1100001001101,1
0000110000101,1
1100001010000,1
1100001010010,2
1100001011100,1
1100001011111,1
1100001100000,1
1100001100001,1
1100001100101,1
1100001100111,1
1100001110000,2
1100001110001,1
1100001111000,1
0000110001000,1
1100010000000,5
1100010000001,1
1100010000101,2
1100010000111,1
1100010001000,1
1100010001001,2
1100010010000,3
1100010010001,2
1100010010100,2
1100010010101,2
1100010011000,3
1100010011100,2
1100010100000,2
1100010100001,2
1100010100100,1
1100010100101,2
1100010101100,1
1100010101101,1
1100010110000,1
1100010110001,1
1100010111000,1
1100010111100,1
0000110001100,1
1100011000000,1
1100011000001,2
1100011000011,1
1100011000111,1
1100011001000,1
1100011001100,1
1100011010011,1
1100011010100,1
1100011010101,1
1100011011001,1
1100011011101,1
1100011100000,2
1100011100001,1
1100011100010,1
1100011101000,1
1100011101001,1
1100011101010,1
1100011101101,1
1100011110000,1
1100011110101,1
1100011111101,1
0000000011001,2
0000110010000,1
1100100000000,5
1100100000001,1
1100100000010,1
1100100000011,1
1100100000100,2
1100100001000,1
1100100001001,2
1100100001011,1
1100100001100,1
0000110010001,1
1100100010000,2
1100100010001,3
1100100010100,1
1100100011011,1
1100100011100,3
1100100011111,1
1100100100000,2
1100100100100,1
1100100100101,1
1100100101100,1
1100100101101,1
1100100101110,1
1100100110011,1
1100100110110,1
1100100111000,1
0000110010100,1
1100101000000,4
1100101000001,2
1100101000101,1
1100101001001,1
1100101001110,1
1100101010000,1
1100101010001,1
1100101010011,1
1100101010101,1
1100101011101,1
1100101011111,1
0000110010110,1
1100101100000,2
1100101100001,2
1100101101000,1
1100101101100,2
1100101110000,2
1100101110001,1
1100110000000,3
1100110000100,1
1100110000101,1
1100110000110,2
1100110000111,1
1100110001000,1
1100110001001,1
1100110001100,1
1100110001110,1
0000110011001,1
1100110010000,2
1100110010110,1
1100110011001,1
1100110011100,1
1100110011101,1
1100110100000,1
1100110100010,1
1100110100100,1
1100110100111,1
1100110101001,2
1100110110011,1
1100110111100,1
1100110111111,1
0000110011100,1
1100111000000,2
1100111000001,2
1100111000011,1
1100111010100,3
1100111011001,1
1100111011100,1
0000110011110,2
1100111100100,1
1100111101101,2
1100111110100,1
1100111111001,1
0000110100000,1
1101000000000,1
1101000000001,3
1101000000011,1
1101000000100,1
1101000000101,1
1101000000110,1
1101000001000,1
1101000001010,1
1101000001100,1
1101000010000,2
1101000010001,3
1101000010011,1
1101000010100,2
1101000011000,1
1101000011010,1
1101000011101,1
1101000011110,2
1101000100000,4
1101000100001,1
1101000100010,2
1101000100011,2
1101000100100,2
1101000100101,2
1101000101000,1
1101000110000,2
1101000110001,1
1101000110011,1
1101000110100,1
1101000110101,2
1101000111000,3
1101000111100,1
0000110100100,2
1101001000000,2
1101001000001,4
1101001000011,1
1101001000100,2
1101001000101,1
1101001001000,1
1101001001010,1
1101001001110,1
0000110100101,2
1101001010000,2
1101001010001,1
1101001010111,1
1101001011000,1
1101001011001,1
1101001011101,1
1101001100000,1
1101001100001,2
1101001100110,1
1101001110100,1
0000110101000,1
1101010000000,4
1101010000001,1
1101010000100,2
1101010000101,1
1101010000110,1
1101010001000,1
1101010001001,1
1101010001010,1
1101010001100,2
1101010001101,2
1101010001111,1
0000110101001,1
1101010010000,1
1101010010001,2
1101010010100,1
1101010010101,2
1101010010111,1
1101010011100,2
1101010100000,8
1101010100101,2
1101010101000,1
1101010101010,2
1101010101100,3
1101010101110,1
1101010110001,1
1101010110011,1
1101010110101,1
1101010111001,1
1101010111011,1
1101011000000,2
1101011000001,2
0000110101101,1
1101011010001,2
1101011010011,1
1101011010101,1
1101011011000,1
1101011011001,1
1101011011010,1
1101011100010,1
1101011100100,1
1101011100101,2
1101011101000,1
1101011101001,2
1101011101101,2
1101011110000,1
1101011110001,1
1101011111000,1
1101011111001,1
1101011111100,1
1101011111111,1
0000000011011,1
0000110110000,1
1101100000000,2
1101100000001,1
1101100000010,1
1101100000011,2
1101100000101,1
1101100000111,1
1101100001000,1
1101100001100,1
1101100001101,1
1101100010000,2
1101100010100,1
1101100010111,2
1101100011000,3
1101100100100,1
1101100100110,1
1101100101001,1
1101100110001,2
1101100110100,1
1101100111010,1
1101100111100,1
1101101000000,2
1101101000100,1
1101101000101,1
1101101100000,3
1101101100101,1
1101101100111,1
1101101101101,1
1101101110000,1
1101101110001,1
1101101111001,1
1101101111011,1
1101101111100,1
0000110111000,1
1101110000000,2
1101110000001,1
1101110000100,1
1101110000101,5
1101110000111,1
1101110001001,2
1101110001010,1
1101110001100,2
1101110001101,1
1101110001111,1
1101110010000,1
1101110010010,1
1101110100100,1
1101110101000,1
1101110101001,1
1101110110001,1
1101110110100,1
1101110110101,1
1101110111100,1
1101111000000,1
1101111000001,1
1101111010000,1
1101111010100,1
1101111011000,2
0000110111110,1
1101111100000,1
1101111100001,1
1101111100010,1
1101111100011,1
1101111100100,2
1101111100111,1
1101111110001,1
1101111110101,1
1101111111000,2
1101111111100,1
0000000011100,1
0000111000000,4
1110000000000,6
1110000000001,1
1110000000100,2
1110000000101,2
1110000001001,1
1110000001100,1
0000111000001,1
1110000010000,2
1110000010001,1
1110000010010,1
1110000010100,1
1110000010101,1
1110000011100,2
1110000011101,1
1110000100000,4
1110000100001,1
1110000100010,3
1110000100100,2
1110000100101,1
1110000101001,1
1110000101011,1
1110000101100,1
1110000101101,1
1110000101111,1
1110000110000,3
1110000110110,1
1110000111000,1
1110000111011,1
1110000111100,2
1110000111101,1
1110000111110,1
0000111000100,1
1110001000000,3
1110001000101,1
1110001000111,2
1110001001001,2
1110001001101,1
1110001010001,1
1110001010100,2
1110001011000,2
1110001011101,1
1110001100001,1
1110001100011,1
1110001101001,1
1110001110100,3
1110001111001,1
1110001111100,1
0000111001000,3
1110010000000,5
1110010000001,2
1110010000010,1
1110010000011,1
1110010000100,1
1110010000111,1
1110010001000,1
1110010001101,1
1110010010000,1
1110010010001,2
1110010010100,1
1110010010101,2
1110010011001,1
1110010011010,1
1110010011011,2
1110010011100,1
1110010011101,1
1110010100000,2
1110010100001,3
1110010100011,1
1110010100100,2
1110010100111,1
1110010101000,2
1110010101101,1
1110010110100,1
1110010111100,1
1110010111101,1
0000111001100,1
1110011000001,3
1110011000100,1
1110011001000,1
1110011001100,1
1110011001101,1
1110011001111,1
1110011010000,2
1110011010001,1
1110011010010,1
1110011010101,1
1110011100001,2
1110011100010,1
1110011100100,1
1110011100101,1
1110011101000,1
1110011101100,1
1110011101101,1
1110011110010,1
1110011110101,1
1110011111001,1
0000000011101,1
0000111010000,3
1110100000000,5
1110100000001,4
1110100000010,1
1110100000100,1
1110100000101,2
1110100000111,1
1110100001000,1
1110100001001,1
1110100001010,1
1110100010001,2
1110100010011,1
1110100011000,2
1110100011001,1
1110100011100,2
1110100011101,3
1110100100000,1
1110100100010,1
1110100100011,1
1110100100100,1
1110100100101,2
1110100100111,1
1110100101100,1
1110100101111,1
0000111010011,1
1110100110000,3
1110100110001,1
1110100110010,1
1110100110100,2
1110100110101,1
1110100110110,1
1110100111000,2
1110100111001,1
1110100111101,1
0000111010100,2
1110101000000,3
1110101000001,1
1110101000011,1
0000111010101,2
1110101010000,1
1110101010001,1
1110101010101,1
1110101011001,1
1110101011011,1
1110101011101,1
1110101100000,1
1110101100001,1
1110101110100,2
1110101110101,1
1110101111100,1
0000111011000,1
1110110000000,1
1110110000001,3
1110110000101,1
1110110001000,2
1110110001101,1
1110110010000,2
1110110010001,2
1110110010110,1
1110110011110,1
0000111011010,1
1110110100000,2
1110110100001,3
1110110100111,2
1110110101101,1
1110110110010,1
1110110111000,1
1110110111001,1
1110110111111,1
1110111000000,3
1110111000010,1
1110111000101,1
1110111001000,1
1110111001101,1
1110111010000,2
1110111010001,1
1110111010011,1
1110111010101,1
1110111010110,1
1110111011001,2
1110111100000,2
1110111100101,1
1110111101000,1
1110111110001,1
1110111110101,1
1110111111001,1
1110111111111,1
0000000011110,1
0000111100000,3
1111000000000,3
1111000000001,3
1111000000011,2
1111000000100,3
1111000001000,1
1111000001001,2
0000111100001,2
1111000010000,3
1111000010001,2
1111000010100,1
1111000010101,1
1111000010111,1
1111000100000,5
1111000100001,2
1111000101001,1
1111000101100,1
1111000101111,1
1111000110010,1
1111000110100,1
1111000111100,1
1111000111111,1
1111001000000,1
1111001000001,1
1111001000010,1
1111001000011,1
1111001000100,1
1111001000101,1
1111001000111,1
1111001001110,1
1111001010000,1
1111001010001,3
1111001010100,1
1111001010101,1
1111001011100,1
1111001011101,2
1111001011110,1
1111001100001,1
1111001101100,1
1111001101101,2
1111001101111,1
1111001110000,2
1111001110010,1
1111001110011,1
0000111101000,3
1111010000000,3
1111010000001,1
1111010000010,1
1111010000100,3
1111010000101,1
1111010001101,1
0000111101001,1
1111010010010,1
1111010010100,1
1111010010101,1
1111010011000,1
1111010011001,1
1111010011010,1
1111010011100,1
1111010011101,3
1111010011111,2
1111010100000,2
1111010100001,1
1111010100010,1
1111010100101,2
1111010100111,1
1111010101000,1
1111010110000,1
1111010110110,1
1111010111100,1
0000111101100,1
1111011000001,2
1111011000010,2
1111011001011,1
1111011001101,2
1111011010000,1
1111011010001,1
1111011010010,1
1111011010011,2
1111011010100,1
1111011011000,1
1111011011001,1
1111011011100,1
1111011100000,1
1111011100100,1
1111011111001,2
0000111110000,1
1111100000000,2
1111100000001,1
1111100000010,1
1111100000100,1
1111100001000,2
1111100001001,1
1111100010000,1
1111100010110,1
1111100011101,2
1111100100000,1
1111100100001,1
1111100100010,1
1111100100100,1
1111100101000,1
1111100101101,1
1111100101111,1
0000111110011,1
1111100110000,2
1111100110011,2
1111100110100,1
1111100111011,1
1111100111101,2
1111100111110,1
0000111110100,1
1111101000010,1
1111101000100,1
1111101000101,1
1111101001101,2
1111101001111,1
1111101010000,1
1111101010010,1
1111101010100,1
1111101010111,1
1111101100000,2
1111101100001,1
1111101110000,1
1111101110100,1
1111101110111,1
1111101111000,1
1111101111100,1
1111110000000,2
1111110000001,1
1111110000010,1
1111110000100,1
1111110000101,1
1111110001000,2
1111110001101,2
1111110001110,2
0000111111001,1
1111110010000,1
1111110010100,1
1111110011000,1
1111110011101,3
0000111111010,1
1111110100000,1
1111110100100,2
1111110100101,1
0000111111011,2
1111110111000,1
1111110111011,1
1111110111101,2
1111110111110,1
1111110111111,1
0000111111100,1
1111111000000,1
1111111010001,1
1111111011101,1
1111111100001,2
1111111100100,1
1111111110100,2
0000000000010,1
0000000100000,5
0001000000000,5
0000000000011,2
0000000000100,5
0000000000101,1
0000000000111,1
0000000001000,5
0000000001100,5
0000000001101,1
0001000000001,2
0000000010100,3
0000000010111,1
0001000000010,1
0000000100010,2
0000000100101,3
0000000101000,1
0000000101001,1
0000000101100,2
0001000000011,1
0000000110000,5
0000000110001,2
0000000110010,1
0000000110101,2
0000000111000,2
0000000111001,3
0001000000100,2
0000001000000,4
0000001000001,5
0000001000010,1
0000001000011,1
0000001000100,1
0000001000101,2
0000001000110,1
0000001001000,1
0000001001001,2
0000001001101,1
0001000000101,4
0000001010000,1
0000001010001,1
0000001011001,1
0000001011010,1
0000001011011,2
0000001011101,1
0000001011111,2
0000001100001,2
0000001100110,1
0000001101000,1
0000001101010,1
0000001101011,1
0000001110000,1
0000001110010,1
0000001110101,1
0000001111000,1
0000001111001,1
0000001111101,1
0000001111111,1
0001000001000,1
0000010000000,3
0000010000001,3
0000010000010,2
0000010000100,1
0000010001000,1
0000010010000,1
0000010010100,1
0000010010110,1
0000010011001,3
0000010011100,1
0000010011101,1
0000010100000,1
0000010100010,2
0000010100100,3
0000010101000,1
0000010101001,1
0000010101011,1
0000010101110,1
0001000001011,1
0000010110000,2
0000010110100,1
0000010110101,1
0000010110110,1
0000010111101,1
0001000001100,1
0000011000001,3
0000011000101,2
0000011001000,1
0000011001110,1
0000011001111,1
0001000001101,1
0000011011010,1
0000011011100,1
0000011100000,1
0000011100010,1
0000011101001,1
0000011110100,1
0000011110110,1
0000011111001,1
0000000100001,2
0001000010000,1
0000100000010,1
0000100001101,2
0001000010001,1
0000100010010,3
0000100011001,1
0000100011111,1
0000100101000,1
0000100101010,2
0001000010011,1
0000100110000,1
0000100110001,2
0000100110100,2
0001000010100,2
0000101000001,1
0000101001100,1
0001000010101,2
0000101010101,1
0000101010110,1
0000101011000,1
0000101101000,2
0000101101001,1
0000101111100,1
0000110000010,1
0000110000110,1
0000110000111,1
0000110001110,1
0001000011001,1
0000110010111,1
0000110011111,1
0000110100111,1
0000110101100,1
0000110110010,1
0000110110100,2
0000110110110,1
0000110111001,2
0000110111101,1
0001000011100,1
0000111000010,2
0000111000011,1
0000111001101,1
0000111001110,1
0001000011101,2
0000111011101,1
0000111100100,1
0000111100101,2
0000111100111,1
0000111110001,2
0000111110101,1
0000111111000,1
0001000100000,6
0001000000110,2
0001000001001,2
0001000001010,1
0001000100001,1
0001000010110,1
0001000011110,1
0001000100100,2
0001000100101,1
0001000101000,2
0001000101001,1
0001000101010,1
0001000101100,1
0001000101101,1
0001000110000,2
0001000110001,2
0001000110100,1
0001000111000,1
0001000111001,1
0001001000000,3
0001001000001,1
0001001000010,1
0001001000101,3
0001001000110,1
0001001001011,1
0001001001101,2
0001001010000,1
0001001010001,1
0001001010011,2
0001001010100,4
0001001011100,1
0001001011101,3
0001001100000,2
0001001100011,1
0001001100100,1
0001001100101,1
0001001101000,1
0001001101001,2
0001001101010,1
0001001110001,1
0001001111100,1
0001010000000,5
0001010000001,3
0001010000100,4
0001010001000,3
0001010001001,1
0001010001010,1
0001010001011,1
0001010001100,2
0001010010000,3
0001010010010,1
0001010010100,2
0001010010101,2
0001010010110,1
0001010011000,1
0001010100000,3
0001010100010,1
0001010100100,3
0001010101001,3
0001000101011,1
0001010110000,2
0001010110011,2
0001010110100,1
0001010110101,1
0001010111000,1
0001010111001,1
0001011000000,3
0001011000001,2
0001011000010,1
0001011000100,1
0001011001001,1
0001011001101,1
0001011010010,1
0001011010011,1
0001011010100,1
0001011100000,2
0001011100100,1
0001011101100,1
0001000101111,1
0001011110011,1
0001011111001,1
0001100000000,4
0001100000001,2
0001100000011,1
0001100000100,2
0001100000101,1
0001100001000,1
0001100001100,1
0001100001110,1
0001100010000,3
0001100010001,1
0001100010111,1
0001100011001,1
0001100011011,1
0001100011110,1
0001100100000,3
0001100100001,3
0001100100100,3
0001100101100,1
0001100110000,2
0001100110010,1
0001100110100,2
0001100110101,1
0001100110111,1
0001100111000,1
0001100111001,1
0001100111110,1
0001101000000,7
0001101000001,2
0001101001001,1
0001101010011,2
0001101011101,1
0001101100100,1
0001101100110,1
0001101101100,1
0001101101110,1
0001101110000,1
0001101110001,1
0001101111101,1
0001110000000,3
0001110000001,1
0001110000011,1
0001110000100,2
0001110001000,1
0001110001100,3
0001110010001,1
0001110010011,1
0001110010101,1
0001110011000,1
0001000111010,1
0001110100000,2
0001110100010,1
0001110100011,1
0001110110000,1
0001110110100,1
0001110110110,1
0001110111011,1
0001110111101,1
0001000111100,1
0001111000001,1
0001111000100,1
0001111001001,1
0001111001100,1
0001000111101,1
0001111010000,1
0001111010100,1
0001111010111,1
0001111011000,1
0001111011111,1
0001000111110,1
0001111100001,3
0001111100010,1
0001000111111,1
0001111110011,1
0001111111100,1
0001111111101,1
0000000100100,1
0010000000000,8
0010000000001,5
0010000000011,1
0010000000101,1
0010000000110,1
0010000000111,1
0010000001000,1
0010000001010,1
0010000001101,1
0010000010000,3
0010000010001,1
0010000010010,1
0010000010101,2
0010000010110,2
0010000010111,3
0010000011010,1
0010000011100,1
0010000011110,2
0010000011111,1
0010000100000,6
0010000100001,3
0010000100010,1
0010000100011,1
0010000100111,1
0010000101000,2
0010000101001,1
0010000101010,1
0010000101100,1
0001001000011,1
0010000110000,3
0010000110010,3
0010000110101,1
0010000111100,1
0001001000100,1
0010001000000,6
0010001000001,1
0010001000010,1
0010001000100,1
0010001000101,1
0010001000110,1
0010001001001,1
0010001001010,1
0010001001101,1
0010001010000,2
0010001010001,2
0010001010111,1
0010001100100,2
0010001110001,1
0010001110100,1
0010001111000,1
0010001111111,1
0010010000000,1
0010010000001,3
