Measurement outcome,Frequency
01001010100001,1
01001010100110,1
01001010100111,1
01001010101010,1
01001010110000,1
01001010110100,1
01001010110101,1
01001011000000,3
01001011000010,1
01001011000110,2
01001011000111,1
01001011001000,1
01001011010110,1
01001011100000,1
01001011100001,1
01001011100101,1
01001011111000,1
01001100000000,5
01001100000001,1
01001100000010,1
01001100000100,3
01001100010000,1
01001100010100,1
01001100010110,3
01001100011000,2
01001100011100,1
01001100100000,5
01001100100001,2
01001100100010,1
01001100100100,1
01001100101011,1
01001100110000,1
01001100110001,1
01001100110100,1
01001101000000,1
01001101000010,1
01001101000100,1
01001101001011,1
01001101010001,2
01001101011011,1
01001101100000,2
01001101100100,1
01001101100101,1
01001101101000,1
01001101110000,1
01001101110110,1
01001110000000,2
01001110000001,1
01001110001000,1
01001110010000,2
01001110010100,2
01001110010111,1
01001110100000,1
01001110100010,1
01001110110010,1
01001110110101,1
01001111000000,2
01001111001000,1
01001111001001,1
01001111001110,1
01001111010110,1
01001111100000,1
01001111100001,1
01001111100010,1
01001111100110,2
01001111101100,1
01001111111101,1
01010000000000,11
01010000000001,2
01010000000010,3
01010000000100,3
01010000000110,1
01010000001000,1
01010000001001,1
01010000001010,1
01010000001100,1
01010000001110,1
01010000001111,2
01010000010000,1
01010000010001,2
01010000010100,2
01010000010110,1
01010000011010,1
01010000100000,3
01010000100001,1
01010000100010,1
01010000100100,4
01010000100101,1
01010000100110,2
01010000100111,1
01010000101001,2
01010000101100,1
01010000101110,1
01010000110000,1
01010001000000,2
01010001000010,1
01010001000100,2
01010001000110,1
01010001001000,1
01010001001001,1
01010001010001,1
01010001011110,1
01010001100000,1
01010001100001,1
01010001100010,1
01010001100100,1
01010001101000,1
01010001101100,1
01010001110000,1
01010001110010,1
01010001111000,1
01010010000010,3
01010010000100,2
01010010000110,1
01010010001010,1
01010010010110,1
01010010011100,1
01010010011110,1
01010010100000,3
01010010100001,1
01010010100110,2
01010010101100,3
01010010101110,1
01010010110000,1
01010010110001,1
01010010110010,1
01010010111000,2
01010011000000,2
01010011000011,1
01010011000100,1
01010011000110,3
01010011001100,1
01010011010000,1
01010011100000,2
01010011100100,1
01010011100111,1
01010011101100,1
01010011111000,1
01010011111010,2
01010011111101,1
01010100000000,8
01010100000001,2
01010100000010,2
01010100000100,3
01010100000110,3
01010100001000,2
01010100001100,1
01010100001110,1
01010100010000,1
01010100010011,1
01010100010101,1
01010100010111,1
01010100011000,1
01010100011010,2
01010100100000,5
01010100100001,1
01010100100010,3
01010100100101,1
01010100100110,2
01010100100111,1
01010100110101,1
01010100110110,3
01010101000000,2
01010101000010,2
01010101000110,1
01010101001000,1
01010101010010,1
01010101011101,1
01010101100000,3
01010101100100,1
01010101100110,1
01010101100111,1
01010101101000,1
01010101101101,1
01010101101111,1
01010101110000,1
01010101111100,1
01010110000000,2
01010110000010,1
01010110000101,1
01010110010010,1
01010110100000,1
01010110100001,1
01010110100010,1
01010110101000,1
01010110101111,1
01010110110000,1
01010110110010,1
01010110110100,1
01010110110110,1
01010110111001,1
01010111000000,2
01010111000010,1
01010111000100,1
01010111000110,1
01010111001100,1
01010111010000,2
01010111100000,2
01010111100001,2
01010111100010,2
01010111100011,1
01010111100110,2
01010111110000,1
01010111110100,1
01011000000000,3
01011000000010,3
01011000000100,1
01011000000110,3
01011000000111,2
01011000001000,2
01011000001010,1
01011000010000,1
01011000010100,4
01011000100000,3
01011000100100,2
01011000101010,1
01011000101100,1
01011000110001,2
01011000110100,2
01011000111100,1
01011001000000,1
01011001000010,1
01011001000100,3
01011001000110,2
01011001001100,2
01011001010010,1
01011001010100,1
01011001010101,1
01011001100000,1
01011001100100,1
01011001110000,2
01011001110110,1
01011001111000,1
01011010000000,2
01011010001000,1
01011010001001,1
01011010001101,1
01011010001110,1
01011010010000,1
01011010010100,1
01011010100000,2
01011010101100,3
01011010110000,1
01011010110110,1
01011010111110,1
01011011000000,1
01011011000100,1
01011011001010,1
01011011001100,1
01011011010001,1
01011011011001,1
01011011011100,1
01011011100000,2
01011011100100,3
01011011110101,1
01011011111111,1
01011100000000,9
01011100000001,2
01011100000010,1
01011100000100,1
01011100000110,1
01011100001000,3
01011100001001,2
01011100001010,1
01011100001110,1
01011100010101,1
01011100100000,7
01011100100010,1
01011100100111,1
01011100101000,1
01011100101100,2
01011100101110,1
01011100101111,1
01011100110000,1
01011101000000,2
01011101000010,1
01011101000100,2
01011101001000,2
01011101001100,1
01011101011000,1
01011101011100,1
01011101100000,3
01011101100100,1
01011101101000,1
01011101110010,1
01011101110110,1
01011101111110,1
01011110000000,1
01011110000100,1
01011110001100,2
01011110001101,1
01011110010001,1
01011110011010,1
01011110100000,2
01011110100010,1
01011110100100,1
01011110101111,1
01011110110000,1
01011110110111,1
01011110111010,1
01011111000000,2
01011111000001,1
01011111000100,2
01011111000110,1
01011111001001,1
01011111001101,1
01011111001110,1
01011111010000,1
01011111100000,2
01011111101000,1
01011111110110,1
01100000000000,9
01100000000001,3
01100000000010,2
01100000000100,2
01100000000110,2
01100000001001,1
01100000001011,2
01100000001100,2
01100000001111,3
01100000010000,3
01100000010010,2
01100000010100,2
01100000011000,2
01100000100000,13
01100000100010,2
01100000100100,1
01100000100101,1
01100000100110,2
01100000101000,1
01100000101100,3
01100000110000,1
01100000110001,1
01100000110011,1
01100000110111,1
01100000111000,1
01100000111100,1
01100001000000,5
01100001000010,4
01100001000011,2
01100001000100,2
01100001000110,2
01100001001000,4
01100001001001,1
01100001010000,2
01100001010010,1
01100001011000,1
01100001011010,1
01100001100000,5
01100001100010,1
01100001100100,1
01100001100110,1
01100001101011,2
01100001101101,1
01100001101110,2
01100001110010,1
01100001110100,1
01100001110110,2
01100001111000,1
01100001111001,1
01100010000000,4
01100010000001,3
01100010000010,2
01100010000011,1
01100010001000,1
01100010001010,1
01100010001110,1
01100010010010,1
01100010010100,1
01100010100000,4
01100010100001,2
01100010100100,3
01100010101010,1
01100010101101,1
01100010101110,1
01100010101111,2
01100010110010,1
01100010110100,1
01100010111000,1
01100010111110,1
01100011000000,4
01100011000001,1
01100011000010,3
01100011000100,4
01100011000110,3
01100011001000,1
01100011001110,3
01100011010000,1
01100011010010,1
01100011010100,1
01100011100000,4
01100011100001,3
01100011100010,1
01100011100011,1
01100011100100,3
01100011100101,1
01100011101100,2
01100011110001,2
01100011111000,2
01100011111010,2
01100100000000,15
01100100000010,6
01100100000011,1
01100100000100,6
01100100000110,2
01100100001010,1
01100100001011,1
01100100001100,2
01100100001101,1
01100100001110,2
01100100010000,2
01100100010100,1
01100100011000,2
01100100011010,1
01100100100000,10
01100100100001,2
01100100100010,3
01100100100100,2
01100100100110,1
01100100101010,1
01100100101011,1
01100100101100,2
01100100110000,4
01100100110100,2
01100100111100,1
01100100111101,1
01100100111110,2
01100101000000,6
01100101000001,1
01100101000010,2
01100101000110,1
01100101001000,1
01100101001001,1
01100101001011,1
01100101010000,1
01100101010001,1
01100101010011,1
01100101010100,2
01100101011000,1
01100101011010,1
01100101011100,5
01100101100000,6
01100101100001,1
01100101100100,3
01100101100110,1
01100101101000,1
01100101110000,1
01100101110010,1
01100101110100,2
01100101110110,1
01100101111110,1
01100110000000,10
01100110000001,1
01100110000010,1
01100110000011,2
01100110000100,1
01100110000101,1
01100110000110,1
01100110000111,2
01100110001000,1
01100110001100,1
01100110010000,3
01100110010010,1
01100110010110,1
01100110011100,1
01100110011101,1
01100110100000,2
01100110100001,1
01100110100010,2
01100110100011,1
01100110100100,4
01100110100110,4
01100110101100,2
01100110101101,1
01100110110000,3
01100110110001,1
01100110110110,1
01100110111100,1
01100110111110,1
01100111000000,3
01100111000100,4
01100111000110,2
01100111001001,1
01100111001100,1
01100111001101,1
01100111010000,3
01100111010001,1
01100111010100,1
01100111100000,3
01100111100001,3
01100111100011,1
01100111100101,1
01100111101000,2
01100111110000,3
01100111110110,1
01100111110111,1
01100111111100,1
01101000000000,4
01101000000001,2
01101000000010,1
01101000000011,1
01101000000100,6
01101000000110,2
01101000001000,2
01101000001001,1
01101000001010,1
01101000001110,1
01101000010000,1
01101000010001,1
01101000010100,1
01101000011100,1
01101000100000,2
01101000100100,1
01101000101000,1
01101000101100,1
01101000101110,1
01101000110110,1
01101001000000,3
01101001000010,1
01101001000100,1
01101001000110,2
01101001001000,2
01101001010000,4
01101001010001,1
01101001100000,3
01101001100110,2
01101001101000,1
01101010000000,3
01101010000001,1
01101010000110,1
01101010010000,1
01101010100001,1
01101010101001,1
01101010110010,1
01101010111110,1
01101011000000,1
01101011000010,2
01101011000100,2
01101011001101,2
01101011011110,1
01101011100000,3
01101011100010,1
01101011100100,1
01101011100110,1
01101011101101,1
01101011101111,1
01101011110000,2
01101011111100,1
01101100000000,8
01101100000001,2
01101100000010,4
01101100000100,2
01101100000110,2
01101100001000,4
01101100001010,1
01101100001100,1
01101100010000,2
01101100010100,3
01101100010111,1
01101100011000,1
01101100011100,1
01101100100000,6
01101100100001,2
01101100100010,3
01101100100100,1
01101100100111,1
01101100110000,1
01101100110100,1
01101100111010,1
01101100111100,1
01101101000000,1
01101101000001,2
01101101000010,1
01101101000100,1
01101101000110,1
01101101001000,1
01101101001111,1
01101101010000,1
01101101010100,1
01101101100000,1
01101101100001,1
01101101100010,1
01101101101000,1
01101101101010,2
01101101101101,1
01101101110110,2
01101101111000,1
01101110000000,1
01101110000001,1
01101110000010,1
01101110001000,2
01101110001010,1
01101110001100,1
01101110010100,2
01101110100000,1
01101110100001,1
01101110100100,1
01101110110000,2
01101110110111,1
01101111000000,1
01101111000100,1
01101111010100,1
01101111100000,1
01101111100100,1
01101111111100,1
01110000000000,13
01110000000010,1
01110000000011,1
01110000000100,2
01110000001001,1
01110000001100,1
01110000001110,1
01110000010000,1
01110000010001,2
01110000010010,2
01110000010100,1
01110000010101,2
01110000010111,1
01110000011000,1
01110000011110,1
01110000100000,5
01110000100010,1
01110000100100,1
01110000100110,1
01110000100111,1
01110000101011,1
01110000101100,2
01110000101110,1
01110000110000,4
01110000110100,1
01110000110111,1
01110000111100,1
01110001000000,7
01110001000001,1
01110001000010,1
01110001000100,2
01110001000101,2
01110001000110,2
01110001001000,1
01110001001010,1
01110001001100,1
01110001010000,1
01110001010001,1
01110001010100,1
01110001100000,3
01110001100100,1
01110001100101,1
01110001101100,3
01110001110000,2
01110001110001,1
01110001110010,2
01110001111001,1
01110001111111,1
01110010000000,5
01110010000011,1
01110010000100,1
01110010000101,1
01110010001100,1
01110010010011,1
01110010010101,1
01110010010110,1
01110010011000,1
01110010011100,2
01110010100000,2
01110010100100,2
01110010100110,1
01110010101001,1
01110010101110,1
01110010110000,1
01110010110010,1
01110010110011,1
01110010111000,1
01110010111100,1
01110011000000,1
01110011000001,1
01110011000111,1
01110011001010,1
01110011001101,1
01110011001111,1
01110011010000,1
01110011010101,1
01110011010110,1
01110011011110,1
01110011100000,4
01110011100001,1
01110011100010,1
01110011100100,1
01110011100110,2
01110011101000,1
01110011110000,1
01110011110010,1
01110011110110,1
01110100000000,12
01110100000001,3
01110100000010,2
01110100000100,3
01110100000101,1
01110100000110,2
01110100000111,1
01110100001000,1
01110100001100,2
01110100001110,2
01110100001111,1
01110100010000,6
01110100011010,1
01110100011110,1
01110100100000,4
01110100100001,1
01110100100010,1
01110100100100,2
01110100100110,2
01110100101011,1
01110100101100,2
01110100101101,1
01110100110000,3
01110100110100,1
01110100110110,1
01110101000000,4
01110101000011,1
01110101000100,2
01110101000101,1
01110101000110,1
01110101001100,1
01110101001111,1
01110101011100,2
01110101011111,2
01110101100000,3
01110101100010,1
01110101100100,3
01110101110000,4
01110101111000,1
01110110000000,5
01110110000001,2
01110110000010,2
01110110000100,3
01110110001000,1
01110110001100,1
01110110010000,1
01110110010010,1
01110110011000,1
01110110100000,2
01110110100010,1
01110110100011,1
01110110100100,1
01110110101010,1
01110110101111,1
01110110110000,2
01110110110110,1
01110110110111,2
01110111000000,2
01110111000010,1
01110111000100,1
01110111000110,1
01110111001110,1
01110111010000,2
01110111010010,1
01110111010110,2
01110111011000,2
01110111011110,1
01110111011111,1
01110111100000,3
01110111100010,2
01110111101010,1
01110111110010,1
01110111111010,1
01111000000000,7
01111000000001,3
01111000000100,1
01111000000110,1
01111000001000,2
01111000001010,1
01111000001100,1
01111000001110,1
01111000010011,1
01111000100000,4
01111000100001,1
01111000100010,2
01111000101011,1
01111000110000,2
01111000110101,1
01111000111110,1
01111001000000,1
01111001000010,2
01111001000011,1
01111001001100,2
01111001001101,1
01111001001110,1
01111001010010,1
01111001010100,2
01111001010110,1
01111001011010,1
01111001100000,2
01111001100100,1
01111001110000,1
01111001110010,1
01111001110100,2
01111001111001,1
01111010000000,4
01111010000010,2
01111010000110,1
01111010011110,1
01111010100000,2
01111010100011,1
01111010100110,1
01111010101110,3
01111010110000,2
01111010110110,1
01111010111001,1
01111010111101,1
01111010111110,1
01111011000000,1
01111011000010,2
01111011001010,1
01111011001100,2
01111011001110,1
01111011010100,1
01111011100000,3
01111011100010,1
01111011110010,1
01111011110100,1
01111011111110,2
01111100000000,6
01111100000001,3
01111100000010,4
01111100000101,1
01111100000110,2
01111100001110,3
01111100001111,1
01111100010000,1
01111100010100,1
01111100010101,1
01111100011010,1
01111100011110,1
01111100100000,5
01111100100001,2
01111100100010,1
01111100100100,1
01111100100110,2
01111100101000,1
01111100101100,1
01111100101101,1
01111100101111,1
01111100110000,3
01111100110010,1
01111101000000,4
01111101000001,3
01111101000010,1
01111101000011,1
01111101000100,1
01111101010001,1
01111101100000,2
01111101100100,1
01111101101010,1
01111101101100,1
01111101101111,1
01111101111000,1
01111101111001,1
01111110000000,7
01111110000100,3
01111110000101,1
01111110000110,1
01111110010000,1
01111110010010,1
01111110011000,1
01111110100000,5
01111110100100,1
01111110101101,1
01111110110000,1
01111110110100,1
01111111000000,2
01111111000001,1
01111111000100,1
01111111001100,1
01111111010001,1
01111111011010,1
01111111011100,1
01111111100000,1
01111111100101,1
01111111101010,1
01111111110001,1
10000000000000,15
10000000000001,3
10000000000010,5
10000000000100,3
10000000000101,1
10000000000110,7
10000000001000,3
10000000001010,2
10000000001100,2
10000000001110,3
10000000010000,5
10000000010100,3
10000000011000,1
10000000011110,1
10000000100000,9
10000000100001,1
10000000100010,3
10000000100011,2
10000000100100,4
10000000100110,3
10000000101000,1
10000000101010,1
10000000101110,1
10000000110000,2
10000000110010,1
10000000110100,1
10000000111000,1
10000000111111,1
10000001000000,5
10000001000001,1
10000001000010,1
10000001000110,1
10000001000111,1
10000001001000,1
10000001001011,1
10000001001100,1
10000001001110,2
10000001010000,2
10000001010100,1
10000001010110,1
10000001011101,2
10000001100000,5
10000001100001,2
10000001100010,1
10000001100100,1
10000001101000,1
10000001101100,1
10000001101110,1
10000001110000,1
10000001110010,1
10000001110100,2
10000001111001,2
10000010000000,4
10000010000001,1
10000010000010,1
10000010000100,1
10000010000101,1
10000010001000,1
10000010001100,2
10000010001110,1
10000010001111,1
10000010010000,1
10000010010010,1
10000010010100,3
10000010010110,1
10000010011110,1
10000010011111,1
10000010100000,5
10000010100010,2
10000010100100,2
10000010101101,1
10000010110010,1
10000010110100,1
10000011000000,5
10000011000001,1
10000011000010,3
10000011000011,1
10000011000100,2
10000011000110,1
10000011001000,3
10000011001101,1
10000011010000,1
10000011010100,1
10000011010110,1
10000011011010,2
10000011011100,1
10000011011101,1
10000011100000,1
10000011100001,1
10000011100010,1
10000011100011,1
10000011100100,2
10000011100110,1
10000011101000,1
10000011101001,1
10000011101010,1
10000011101011,1
10000011110001,2
10000011110010,1
10000011110100,1
10000011110101,1
10000011111111,1
10000100000000,8
10000100000001,1
10000100000010,2
10000100000100,2
10000100000110,1
10000100001000,4
10000100001001,1
10000100001100,1
10000100010000,1
10000100010001,1
10000100010011,1
10000100010100,1
10000100010110,2
10000100011000,1
10000100011111,1
10000100100000,9
10000100100001,2
10000100100010,1
10000100100100,3
10000100100110,1
10000100100111,1
10000100101000,2
10000100101011,1
10000100101110,1
10000100110000,2
10000100110001,1
10000100110010,1
10000100111101,1
10000101000000,2
10000101000010,1
10000101000101,1
10000101000110,1
10000101011000,1
10000101011100,1
10000101100000,6
10000101100010,4
10000101100100,1
10000101101111,2
10000101110010,1
10000101111010,1
10000101111100,1
10000110000000,4
10000110000001,1
10000110000010,2
10000110000100,4
10000110000101,2
10000110001001,1
10000110010100,1
10000110010110,1
10000110100000,1
10000110100001,2
10000110100100,1
10000110100101,2
10000110100110,1
10000110101100,1
10000110101110,2
10000110110000,1
10000110110101,1
10000110111100,1
10000111000000,2
10000111000001,1
10000111000111,1
10000111001000,1
10000111001010,1
10000111001100,1
10000111010000,1
10000111100000,1
10000111100001,1
10000111101001,1
10000111110000,1
10000111110110,2
10000111111000,1
10001000000000,4
10001000000001,1
10001000000010,2
10001000000100,2
10001000000101,1
10001000001000,1
10001000001011,1
10001000001101,1
10001000010000,3
10001000010010,1
10001000010100,1
10001000011100,1
10001000100000,5
10001000100001,1
10001000100010,1
10001000100011,1
10001000100110,1
10001000101010,1
10001000101100,1
10001000101101,1
10001000101110,2
10001000110110,1
10001001000000,3
10001001000010,2
10001001000100,1
10001001001100,1
10001001001110,1
10001001011010,1
10001001100000,2
10001001101000,3
10001001111000,1
10001010000000,1
10001010000100,1
10001010000110,1
10001010001010,2
10001010001110,1
10001010010000,2
10001010010100,1
10001010100000,1
10001010100010,1
10001010100100,2
10001011000001,1
10001011000010,1
10001011000110,1
10001011001110,1
10001011010110,1
10001011100000,3
10001011100010,1
10001011100100,2
10001011100110,1
10001011111110,1
10001100000000,6
10001100000001,1
10001100000010,1
10001100000100,5
10001100000101,1
10001100000110,1
10001100000111,1
10001100100000,3
10001100100001,1
10001100100010,1
10001100101000,1
10001100110000,1
10001100110110,1
10001101000000,2
10001101000010,1
10001101000100,2
10001101011100,1
10001101100000,3
10001101101010,1
10001101110100,1
10001110000000,2
10001110000001,1
10001110000011,1
10001110001011,1
10001110001100,1
10001110001111,1
10001110010110,2
10001110100010,1
10001110100101,1
10001110100110,1
10001110101010,1
10001110101100,1
10001110110101,1
10001111000000,1
10001111000010,2
10001111000100,1
10001111010000,1
10001111010110,1
10001111110000,1
10001111110100,1
10001111110110,1
10010000000000,4
10010000000001,2
10010000000010,2
10010000000100,3
10010000000110,3
10010000000111,1
10010000001000,1
10010000001100,1
10010000001110,1
10010000010000,1
10010000010110,1
10010000011000,1
10010000100000,5
10010000100001,2
10010000100010,1
10010000100100,3
10010000100110,1
10010000101000,2
10010000101011,1
10010000101111,1
10010000110100,1
10010001000000,5
10010001000001,1
10010001000110,1
10010001001001,1
10010001001100,1
10010001001110,1
10010001010000,1
10010001010010,1
10010001010110,1
10010001010111,1
10010001100011,1
10010001100110,1
10010001101010,1
10010001110010,1
10010001110011,1
10010001111100,1
10010010000000,2
10010010000011,1
10010010000100,1
10010010001000,1
10010010001100,1
10010010010000,1
10010010010010,1
10010010010100,1
10010010010101,1
10010010010111,1
10010010011100,2
10010010100000,3
10010010100010,2
10010010100100,2
10010010101110,1
10010010110000,1
10010010110100,1
10010011000000,1
10010011000100,1
10010011010000,1
10010011100001,1
10010011101000,1
10010011110010,1
10010011110100,2
10010100000000,4
10010100000001,3
10010100000010,1
10010100000101,1
10010100000110,3
10010100001010,1
10010100001100,2
10010100001110,1
10010100010010,1
10010100011000,1
10010100100000,3
10010100100001,1
10010100100010,2
10010100100101,1
10010100100110,1
10010100100111,1
10010100101001,1
10010100101110,1
10010100110000,2
10010100110100,1
10010101000000,1
10010101000101,1
10010101001100,1
10010101010000,2
10010101010011,1
10010101100000,1
10010101101100,1
10010101110111,1
10010110000000,5
10010110000100,4
10010110001010,1
10010110001110,1
10010110010000,3
10010110010100,1
10010110010111,1
10010110100000,1
10010110100100,1
10010110101100,1
10010110111100,1
10010111000000,1
10010111000001,1
10010111011101,1
10010111100000,1
10010111100001,1
10010111100010,1
10010111101100,2
10010111110011,1
10010111111000,1
10010111111101,1
10011000000000,4
10011000000101,1
10011000001010,1
10011000001011,1
10011000010101,1
10011000011000,1
10011000100000,1
10011000100011,1
10011000100110,1
10011000101110,1
10011000110001,1
10011001000000,1
10011001000001,1
10011001000010,1
10011001000110,1
10011001000111,1
10011001001110,1
10011001010001,1
10011001010100,1
10011001010110,1
10011001100000,2
10011001100010,1
10011001100100,1
10011001111101,1
10011010000000,1
10011010000010,1
10011010001000,1
10011011000000,2
10011011001010,1
10011011010000,1
10011011010001,1
10011011011100,1
10011011100000,1
10011011100101,1
10011011100110,2
10011011110101,1
10011011110110,1
10011100000000,9
10011100000001,2
10011100000010,2
10011100000011,1
10011100000100,1
10011100000110,1
10011100001010,1
10011100001100,2
10011100001110,1
10011100010000,1
10011100100000,2
10011100100001,1
10011100100010,2
10011100101011,1
10011100111110,1
10011101000000,3
10011101000010,2
10011101000011,1
10011101000101,1
10011101010000,2
10011101010001,1
10011101010010,1
10011101100000,3
10011101100010,2
10011101100100,1
10011101111010,1
10011110000000,1
10011110000010,1
10011110000100,1
10011110000110,1
10011110001000,1
10011110001110,1
10011110010001,1
10011110010010,1
10011110010110,2
10011110011100,2
10011110100010,1
10011110100011,1
10011110101000,1
10011110110000,3
10011110110011,1
10011110111000,1
10011111000000,1
10011111001110,1
10011111010000,1
10011111010100,1
10011111100000,1
10011111100110,1
10011111111100,1
10011111111111,1
10100000000000,14
10100000000001,2
10100000000010,5
10100000000011,1
10100000000100,3
10100000000110,3
10100000000111,1
10100000001100,1
10100000001110,1
10100000010010,1
10100000011100,1
10100000100000,5
10100000100001,1
10100000100010,3
10100000100100,2
10100000100110,1
10100000101000,1
10100000110000,6
10100000110011,1
10100000110100,3
10100000110110,2
10100000111001,1
10100000111010,1
10100000111100,1
10100000111101,1
10100000111110,1
10100001000000,6
10100001000011,1
10100001000100,3
10100001010000,2
10100001010100,1
10100001100000,2
10100001100011,1
10100001101000,3
10100001101010,2
10100001110000,1
10100001110010,1
10100001111100,1
10100001111110,2
10100001111111,3
10100010000000,8
10100010000010,2
10100010000100,1
10100010000101,1
10100010001000,1
10100010001010,1
10100010001100,1
10100010001110,1
10100010010000,1
10100010011010,1
10100010011101,2
10100010011110,1
10100010100000,4
10100010100010,2
10100010100011,2
10100010100100,1
10100010100110,2
10100010101010,2
10100010110000,2
10100010110001,1
10100010111110,1
10100011000000,2
10100011000010,1
10100011000100,3
10100011000101,1
10100011000110,1
10100011000111,1
10100011001100,1
10100011001111,1
10100011010011,1
10100011010100,1
10100011011110,1
10100011100000,3
10100011100010,1
10100011100100,3
10100011100110,1
10100011101000,2
10100011101101,1
10100011110000,4
10100011110110,1
10100011111100,1
10100011111110,1
10100100000000,15
10100100000001,4
10100100000010,4
10100100000100,3
10100100000110,2
10100100001000,2
10100100001100,1
10100100001101,1
10100100001110,1
10100100010000,2
10100100010010,1
10100100010100,1
10100100011010,1
10100100011100,1
10100100100000,4
10100100100001,1
10100100100010,1
10100100100100,2
10100100100101,1
10100100100110,1
10100100101001,1
10100100101010,2
10100100101011,1
10100100110000,2
10100100110010,1
10100100111000,1
10100101000000,10
10100101000001,1
10100101000010,3
10100101000011,1
10100101000100,3
10100101000110,1
10100101001000,1
10100101010010,1
10100101010101,1
10100101011000,1
10100101011100,1
10100101100000,5
10100101100101,1
10100101101000,1
10100101101011,2
10100101101100,2
10100101101101,1
10100101111100,1
10100101111110,1
10100110000000,5
10100110000001,2
10100110000010,1
10100110000100,2
10100110000110,1
10100110000111,1
10100110001001,1
10100110001010,1
10100110010000,1
10100110010110,1
10100110011000,1
10100110100000,2
10100110100010,2
10100110100011,1
10100110100100,4
10100110100110,1
10100110100111,2
10100110101000,2
10100110101010,1
10100110101111,1
10100110110001,1
10100110110111,1
10100110111100,2
10100111000000,4
10100111000001,2
10100111000101,1
10100111000110,1
10100111001000,1
10100111010000,1
10100111100000,3
10100111100010,2
10100111100110,1
10100111100111,1
10100111110000,1
10100111110011,1
10100111111100,1
10100111111110,1
10101000000000,3
10101000000101,1
10101000001100,1
10101000001101,1
10101000001110,1
10101000010000,1
10101000010110,1
10101000011000,1
10101000100000,2
10101000100001,2
10101000100010,1
10101000100100,3
10101000100110,1
10101000100111,1
10101000101000,1
10101000101100,1
10101000110101,1
10101000111000,1
10101001000000,1
10101001000100,3
10101001000110,1
10101001000111,1
10101001010000,1
10101001010101,1
10101001010110,1
10101001100000,2
10101001100010,1
10101001100100,1
10101001100110,1
10101001110000,3
10101001110100,1
10101001110110,1
10101010000000,4
10101010000100,1
10101010001001,1
10101010010001,1
10101010010010,1
10101010010100,1
10101010011100,1
10101010100001,1
10101010100011,1
10101010100100,1
10101010100110,1
10101010101100,1
10101010110001,1
10101010110100,1
10101011000100,1
10101011001110,1
10101011011000,1
10101011100000,1
10101011100001,1
10101011100010,1
10101011100100,1
10101011101010,1
10101011101100,2
10101011110010,1
10101100000000,9
10101100000001,1
10101100000010,3
10101100000100,7
10101100000110,1
10101100001000,1
10101100001100,1
10101100010000,3
10101100010001,1
10101100011100,1
10101100011110,1
10101100100000,2
10101100100100,1
10101100100110,1
10101100101110,1
10101100110000,2
10101100110010,1
10101100110100,1
10101100111110,1
10101101000000,3
10101101000010,1
10101101000100,1
10101101010101,1
10101101100000,2
10101101100101,1
10101101100110,1
10101101110000,1
10101101110010,1
10101101110011,1
10101110000000,3
10101110000010,1
10101110000100,1
10101110000110,1
10101110001000,1
10101110001010,1
10101110001011,1
10101110001110,1
10101110100000,2
10101110100001,1
10101110100011,1
10101110100100,2
10101110100111,1
10101110101000,1
10101110101110,1
10101110110000,1
10101110110010,1
10101110111111,1
10101111000000,2
10101111001010,1
10101111001110,1
10101111010000,1
10101111100000,2
10101111100010,1
10101111100100,1
10101111110001,1
10101111110100,1
10110000000000,9
10110000000001,1
10110000000010,2
10110000000011,1
10110000000100,5
10110000000111,1
10110000001000,1
10110000001110,1
10110000010001,1
10110000010010,1
10110000010100,1
10110000011001,1
10110000100000,7
10110000100001,2
10110000100010,1
10110000100011,1
10110000100100,3
10110000100110,2
10110000110000,1
10110000110001,1
10110000110110,2
10110000111000,1
10110000111010,1
10110000111100,1
10110001000000,3
10110001000001,1
10110001000010,1
10110001000100,2
10110001001001,1
10110001001100,1
10110001001111,1
10110001010011,1
10110001010100,2
10110001011001,1
10110001100000,2
10110001100001,2
10110001101100,1
10110001110000,1
10110001110010,1
10110001110110,1
10110001110111,1
10110010000000,7
10110010000010,1
10110010000110,2
10110010001000,1
10110010010000,1
10110010010010,1
10110010011010,1
10110010100000,5
10110010100010,1
10110010100100,1
10110010101110,2
10110010110000,1
10110010110001,1
10110010110111,1
10110010111100,1
10110011000000,4
10110011000001,1
10110011001000,1
10110011001010,1
10110011001100,1
10110011010100,1
10110011010101,1
10110011011100,1
10110011100010,3
10110011100101,1
10110011101101,1
10110011101110,1
10110011110000,2
10110011110100,1
10110011111000,1
10110100000000,14
10110100000001,3
10110100000010,2
10110100000100,2
10110100000101,1
10110100000110,2
10110100001000,2
10110100001010,2
10110100001101,1
10110100010000,3
10110100010001,1
10110100011100,1
10110100011111,1
10110100100000,7
10110100100001,1
10110100100010,1
10110100100100,2
10110100100110,2
10110100100111,1
10110100101000,2
10110100101100,1
10110100110000,1
10110100111100,2
10110101000000,1
10110101000001,1
10110101000010,1
10110101000111,1
10110101010000,1
10110101010001,1
10110101100000,2
10110101101000,1
10110101101110,1
10110101110010,1
10110101110100,1
10110101111100,1
10110110000000,5
10110110000100,1
10110110001000,1
10110110001010,1
10110110011111,1
10110110100000,3
10110110100001,2
10110110100011,1
10110110100100,1
10110110100101,1
10110110100110,1
10110110100111,1
10110110110000,1
10110110110100,1
10110110111001,1
10110110111100,1
10110111000000,2
10110111100100,1
10110111100110,1
10110111101000,1
10110111110000,1
10110111110001,1
10110111110100,1
