Measurement outcome,Frequency
11111111,5192
00000000,2968
11111100,2
00111111,2
11000000,3
11111000,1
11100000,8
01111111,2
00011111,1
00001111,2
00000111,1
10000000,1
11110000,2
11111110,3
00000001,2
10000001,1
10011111,1
