Measurement outcome,Frequency
00000000000000000000000000000000001111111111111111,19
00000000000000000000000111111111111111111111111111,12
11111111111111111111111111111111111110000000000000,31
11111111111111111111111111111111111111111100000000,45
00000000000000000000000000000000000000000000000011,6
11111111111111111110000000000000000000000000000000,30
00000000000000000000000000000000000001111111111111,18
00000000000111111111111111111111111111111111111111,41
11111111111111111111111111111111110000000000000000,31
11111111111000000000000000000000000000000000000000,16
11111111111111111111111111111111111111111111111000,12
11111111111110000000000000000000000000000000000000,13
00000000000000000000000000000000000000001111111111,13
00000000000000000011111111111111111111111111111111,23
11111111111111111111110000000000000000000000000000,45
00000000000000000111111111111111111111111111111111,34
00000000000000000000000000000000001111111100000000,1
00000000000000000000000000111111111111000000000000,1
11111111111111111111111111111000000000000011111111,1
00000000000001111111111111000000000000000000000000,1
11110000000000000000000000000000001111111111111111,1
00000000000000000000000000000000011111110000000000,1
11111111111111111110000000111111111111111111111111,1
11111111111111111111111111000000000011111111111111,1
11111111111000000000000000011111111111111111111111,1
11110000000000000000000000000000000001111111111111,1
00000000000000000011111000000000000000000000000000,1
00111111111111111000000000000000000000000000000000,1
11111111111111111100000000000000000000000000011111,1
00000000000000000111111111111111111111111111000000,1
11000000011111111111111111111111111111111111111111,1
00000001111110000000000000000000000000000000000000,1
11111111111111100000000000000000000111111111111111,1
00000000000011111111100000000000000000000000000000,1
00000000000000000011111111111111111111111000000000,1
11111111111111111111111100000000011111111111111111,1
00000000000000000111111111111111111111100000000000,1
11111111110000000000000000000000011111111111111111,1
00000000000011111111111111111111111111111100000000,1
11000000000000111111111111111111111111111111111111,1
10000000000000000000000001111111111111111111111111,1
00000000000000000000000000000001111111111111111110,1
00000000000000000000000001111111111111111100000000,1
11111110000000001111111111111111111111111111111111,1
11111111111111111111111111111000000000000000000111,1
11111000000000000011111111111111111111111111111111,1
11111111111111111111111111111000000000000000001111,1
11110000000000000000000000000000000000000111111111,1
11111111000111111111111111111111111111111111111111,1
00000000000011111111111111110000000000000000000000,2
00000000001111111111111111111111000000000000000000,2
11111111111111111100000000000000000001111111111111,2
00000000000000000000000000000000001111111111111000,1
00000000001111111111111111111111111111111100000000,1
00000000011111111111111111100000000000000000000000,3
00000001111111111111111111111111111110000000000000,1
00000000000001111110000000000000000000000000000000,1
00000000000000000000000011111100000000000000000000,1
11111000000000000111111111111111111111111111111111,2
00000000000111111111111111111111100000000000000000,1
11111111111100000000000000000000011111111111111111,1
00111111111111111111111111111110000000000000000000,1
11111111111111111111000000000000000011111111111111,2
00000000000011111111110000000000000000000000000000,1
00000000000000111111111111111111111111111111110000,2
11111111111111111111000001111111111111111111111111,1
00000000000000000011111111111111111111111100000000,1
00000000000000000001111100000000000000000000000000,1
00000000000000000000000000000000001111111000000000,1
00000000000000000000000000000100000000000000000000,1
00000000000001111111111111111111111111111111111100,1
00000000000000011111111111110000000000000000000000,1
00000000000000000000000000000000111111111111110000,1
11111111111100000000000000000111111111111111111111,1
11111111111111111111111111111111000001111111111111,1
11111111111111111110000000000000000011111111111111,1
00000000000000000000000011111111111111111111000000,1
00000000000000000000000000111111111111111110000000,1
00000000000001111111111111111111111100000000000000,1
00000000011111111111111111111111000000000000000000,1
00001111111111111111111000000000000000000000000000,1
11111111111111111111000000000000000000001111111111,1
00000111111111111111111111000000000000000000000000,1
00000000011111111110000000000000000000000000000000,1
11111111111111111100000000000000000000000001111111,1
00000011111111111111000000000000000000000000000000,1
00000000000000000000001111111111111111111110000000,2
11111111111111111000000000000000000011111111111111,2
11111111111111110000001111111111111111111111111111,1
00000000000000011110000000000000000000000000000000,1
11111111111111111111100001111111111111111111111111,1
00000000000000000111111111111111100000000000000000,2
11100000000000000000000000000011111111111111111111,1
00000000011111111111111000000000000000000000000000,1
00000000000000000000111111111100000000000000000000,1
11111111111111111000000000011111111111111111111111,1
00000001111111111111111111000000000000000000000000,1
00000000000000000000001111111111111111111111111100,1
00111111111111111111111111111111100000000000000000,1
00000000000000011111111111000000000000000000000000,1
11111111111111000000000000000000000000000111111111,1
11111111111111111111000000000000000000000000011111,1
00000000000000000111111000000000000000000000000000,1
00001111111111100000000000000000000000000000000000,1
11111111111100000000000011111111111111111111111111,1
11111111111111111111000000000000000000000000000111,1
00000001111111111111111111111111111111111111000000,1
11111111111111111111111100000000000000000111111111,1
00000000000000111111111110000000000000000000000000,1
00000000000000000000000000000000000010000000000000,1
11111111111111111111100000000000000000001111111111,1
00000011111111111111111111111111111111111111000000,2
00000001111111111100000000000000000000000000000000,2
00000000000000000000000000001111111111111111111110,1
11111111110000000000000000000000000000000000000001,1
00000000000011111111111110000000000000000000000000,1
11111111111111111100001111111111111111111111111111,1
00000000000000000001111111111111111110000000000000,1
11111111111111111111111000000000000000111111111111,1
11111111111111111111111111011111111111111111111111,1
00000000000000011111111111111111111111110000000000,2
11111111111111111111111111110000000000000000000111,1
11111111111111111111111111111100111111111111111111,1
11111111111111111111111111111111100000000011111111,1
00000000000000000000000000000000000000011100000000,1
00000000000000000000000000001000000000000000000000,1
00000000000000000000000001111111111110000000000000,1
00000000000011111111111111111111111111110000000000,2
11111111111111111111111111111100000000111111111111,1
11111111111111111111111111111111110011111111111111,2
11111111111111111111111111111101111111111111111111,1
00000001111111111111111111111111111111100000000000,1
11111111111111111100000011111111111111111111111111,1
00000001111111111111111111111111111111110000000000,2
00000000000000111111111111111111111111111111000000,1
00000000000000000000000111111111111111100000000000,1
00011111111111111111111111111111000000000000000000,1
00000000000000001111111111111111111111111100000000,1
00000000000000000000000000000000000111111111111110,1
11111111111111111111110000000000000000000000011111,1
11111111111111111110000000000000000000000000000001,2
00000000000000000011111111111000000000000000000000,1
00000000000011111111111111111111111111111111111000,1
00000000000000000111111111111111111111111111110000,1
00000000000011111100000000000000000000000000000000,1
00000001111111111111111111111000000000000000000000,1
11111111111111111111111111100000000000000000001111,1
00000111111111111111111111111111111111111111111110,1
11111111111111111111111111111111000000000000111111,1
11111111111111111111111111110000000000111111111111,1
00000000111111111111111111111111111111000000000000,1
11111111111111111111111110000000000000000000011111,1
11111000000000000000000000011111111111111111111111,1
00000000000001111111111100000000000000000000000000,1
00000000001111100000000000000000000000000000000000,1
00111111111111111111111111111111111111111111111110,1
00001111111111111111111111111000000000000000000000,1
11111111111111111111111111111111001111111111111111,1
11111111111111111111110000000001111111111111111111,1
00000000000001111111111110000000000000000000000000,1
00011111111100000000000000000000000000000000000000,1
00000000000111111111111111111111111111111000000000,1
11111111111111111111111111111100000000001111111111,1
11111111111111111111111100000000000000000000000011,1
00000000000011111111111111111111111111111111100000,2
00000111111111111110000000000000000000000000000000,1
11111111000000111111111111111111111111111111111111,1
00000000000001111111111111111111111111111000000000,1
11000000000011111111111111111111111111111111111111,1
00000000000000000000000010000000000000000000000000,1
00000000000000000000000000011111111000000000000000,1
00111111111111111111111111100000000000000000000000,1
00000000011111111111111111110000000000000000000000,1
10011111111111111111111111111111111111111111111111,1
00000111111000000000000000000000000000000000000000,1
11111111111111111111111100000000000001111111111111,1
00000000000001111111111111111111111111111111000000,2
11111111111111111111111000000000000001111111111111,1
00000000000011111111111000000000000000000000000000,1
00000000000000000011111111111100000000000000000000,1
00000000000001111111111111111111111111111110000000,1
00000000000000111111111100000000000000000000000000,1
00000000000000011111111100000000000000000000000000,1
11111111111111111111111111111100000000000000001111,1
00000000001111111111110000000000000000000000000000,1
00000000000000111000000000000000000000000000000000,1
11111111000000000111111111111111111111111111111111,1
00001111111111111111111111111111111111111111100000,1
11111111111111111100000000000000000000001111111111,1
00000000000111111111111111100000000000000000000000,1
11111100000000000111111111111111111111111111111111,1
00000000001111111111111111111000000000000000000000,1
00000000000000111111111000000000000000000000000000,1
11111111111111111111111111000000000111111111111111,2
00000000000000000001111111100000000000000000000000,2
11111111111111111000000000000000111111111111111111,1
11111110000000111111111111111111111111111111111111,1
00000000000000000011100000000000000000000000000000,1
00000000000000000011111111111111111111111111111000,1
00000000111000000000000000000000000000000000000000,1
00000000000000000011111100000000000000000000000000,1
11111111111111111111111111111111111111111100000001,2
00000000000000011100000000000000000000000000000000,1
11111111111111111111111110000000000000000000001111,1
11111111111111111111111111111111111111111000001111,1
11111111111111111111111111111100000011111111111111,1
11111111111111100000000000000000000011111111111111,3
11111110000000000000011111111111111111111111111111,1
00000000000000000000000000000111111111100000000000,1
11111111111111111111001111111111111111111111111111,1
11111111111111110000011111111111111111111111111111,1
11111111111111111111111100011111111111111111111111,1
00000000000000000000000011111111111111111111100000,1
11111000000000111111111111111111111111111111111111,1
11111111111111111111111110000011111111111111111111,1
00000000001111111111111111000000000000000000000000,2
00000111111111111111111111110000000000000000000000,1
11111111100000000001111111111111111111111111111111,1
11111111111111111111111111000000000000000001111111,1
00000000011111111111111111111111111000000000000000,2
00001111111111111111111111111111111111100000000000,1
11111111111111000000011111111111111111111111111111,1
00000000001111111111111111111111111100000000000000,1
11111111110000000000000000000000000000000000001111,1
11111111111111110000000001111111111111111111111111,1
00000000000000000111100000000000000000000000000000,2
00000000000011110000000000000000000000000000000000,1
00000000000000011111100000000000000000000000000000,1
11111111111111100000000000000000000000011111111111,1
00000000000111111111111111111111111111111111111000,1
11111111111111111111111111111000000000111111111111,1
00000000001111111111111110000000000000000000000000,1
00000000000000001111111111111111000000000000000000,1
11111111111110000000000000011111111111111111111111,1
11110000000000000000000000000000000000000011111111,1
10000000011111111111111111111111111111111111111111,1
00000000000000000000000000000000000011111100000000,1
10000000000001111111111111111111111111111111111111,1
00000000001111111111111111111110000000000000000000,1
00000000000000000000000000001111000000000000000000,1
00000000000000000000001111111111111111111111000000,1
00000000000001111111111111111111000000000000000000,2
11110000000000000000000000000000000000111111111111,1
00000111111111110000000000000000000000000000000000,1
11111111111111111111100000001111111111111111111111,2
00000000000000000000000011111111111110000000000000,1
11111000000000000000000000000111111111111111111111,1
11111111111111111000000000000000001111111111111111,1
11111111111000111111111111111111111111111111111111,1
01111111111111111100000000000000000000000000000000,1
00000011111000000000000000000000000000000000000000,1
11111111111111111100000000000000111111111111111111,1
00000000000111111111111100000000000000000000000000,1
00000000000111111111111111111111111111111111100000,1
00000000000000000000000000000001111000000000000000,1
00000000000000001111111111111100000000000000000000,1
11111111111111000000000011111111111111111111111111,1
11111110000000000000000000000111111111111111111111,1
11111000000000000000000001111111111111111111111111,1
11111111111110000000000000000000000111111111111111,1
11111111111111111000000000000000000111111111111111,1
11111111111111111111111111111110000000000000011111,1
00000000001111111111111100000000000000000000000000,1
11111111110000000000000001111111111111111111111111,1
11111111111111111111111111111110000000000000000011,1
00000011111111111111111111111100000000000000000000,1
11101111111111111111111111111111111111111111111111,1
00111111111111111111111111111100000000000000000000,1
11111111110000000000000000000000000000000000111111,1
11110000000000000000000000000000000111111111111111,1
10000000000000000000000000000000000000001111111111,1
00000000001111111111111111111111111000000000000000,1
11100000000000000000000000000000000000000001111111,1
11111111110000000000011111111111111111111111111111,1
00000000011111111111111111111111111111111000000000,1
00000000000011111111111111111111111111111111000000,1
00000000000000000111111111111111111111111111100000,1
00000000011111111111111111111000000000000000000000,1
00000000000111111111111111111111000000000000000000,2
11111111111111111111111100000000000000011111111111,1
11111111111111111100000000011111111111111111111111,1
11111111111100000000000000000000000111111111111111,1
11111111110000000111111111111111111111111111111111,1
00000000000000111111111111111111111100000000000000,1
11110000001111111111111111111111111111111111111111,1
00000000000000011111111111111111111111111110000000,2
11111111111111111111111111110000000001111111111111,1
11111111100000000000000001111111111111111111111111,1
00000000000000000000000111111111111111110000000000,1
00000000000000000000000000000000000001111100000000,1
00000000001111111111111111111111111111000000000000,1
00000000000000000011111110000000000000000000000000,1
11000000000000000000000000000000000000000000000001,1
11111111111111111111111110000000000001111111111111,1
11111111110000000000000000000000000000011111111111,1
00000000000000000000000000000000001111110000000000,2
11111111111111111111111111111111111110000000000011,1
11111111111111111000000001111111111111111111111111,1
00000000111111111111111111111111111110000000000000,1
00000000000000100000000000000000000000000000000000,1
11111111111111111110000000000000000000001111111111,1
11111111110000011111111111111111111111111111111111,1
11111111100000000000000000000000000001111111111111,1
11111111111111100000000000000000000000000000011111,1
00000011111111111111111110000000000000000000000000,1
11111111111111111100000000000000000111111111111111,1
00000000111111111111111111111111111111111100000000,1
11100000011111111111111111111111111111000000000000,1
11111111111111111111111111111111111110000110000000,1
00000000000111111111111111111111111111111110001111,1
00000000000000000011111111111000000111111111111111,1
11000000001111111111111111000000000000000000000000,1
11111011111111110000000000000000000000000000000000,1
00000000000011111110000000011111111111111111111111,1
11111111000000111111100000000000000000000000000000,1
00000000000001000000000000000000000000000000001111,1
11100000000000000000000011111111111111110000000000,1
11111111111110000011111110000000000000000000000000,1
11111111111100011111110000000000000000000000000000,1
11100011111111111111111111111111111111000000000000,1
11111111111111111000011111111111111111111100000000,1
11111011111111100000000000000000000000000000000000,1
00000001111111111111111111111111111111111111001111,1
00000000000000001111111111111111111111111000001111,1
00111111111111111111111111100000000000000000000011,1
11111111111100000011111111111111111111111111111100,1
11111111011111111111111111111111111111111111000000,1
11110000000000000000000000000000000100000000000000,1
11111110000000000000000011111111000000000000000000,1
00011111111111111111100000000000011111111111111111,1
11111111100001111111111000000000000000000000000000,1
11111111111111111111000001111000000000000000000000,1
11111111100001111110000000000000000000000000000000,1
11111111111000000000000000000000000111111000000000,1
11111000000000000000000000000000000000000011000000,1
00000000000000011111111111111111100000011111111111,1
00000111111111111111111111000000000000000000011111,1
00000000000000000111111111000000000011111111111111,1
11111111111111111111110000001111111111111110000000,1
11111111111111111111101110000000000000000000000000,1
11111111111111111110000000000000000000001111110000,1
11111111111111111111111000000000000001111111110000,1
11111100011111111111111111111111111111111110000000,1
11110000000011111111000000000000000000000000000000,1
00011111111111110001111111111111111111111111111111,1
11111111111111111111111111111011111111111111000000,1
