Measurement outcome,Frequency
11111111111,3894
00000000000,4190
11000000000,7
01111111111,3
10000000000,7
11111100000,5
00000000111,3
11111111100,4
11100000000,6
11111111110,7
00000011111,1
00001111111,4
00000000011,3
00000000001,4
11110000000,10
11111110000,14
00000111111,2
11111000000,6
00111111111,4
00011111111,2
00000001111,1
11111111000,6
00011111000,1
01000000000,1
00000110000,1
00011111100,1
11111000011,1
00000111000,1
01111111100,1
11110001111,1
00001110000,1
