Measurement outcome,Frequency
0000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111,4
1111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000,14
1111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000,90
1111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2
0000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000,18
0000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111,3
0000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111,2
1111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000,9
0011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111,1
0000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,13
0000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111,7
1111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000,39
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000,146
1111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000,45
0000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111,4
1111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111,2
0000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111,4
1111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000,89
1111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000,23
1111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000,17
1111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000,88
1111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000,69
0000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111,7
0000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111,1
1111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000,4
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000,6
0000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,9
1111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000,82
1111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000,17
1111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000,34
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000,52
0000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000,91
0000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111,1
0000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111,6
0000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,24
0000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111,10
0000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111,6
0000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111,3
1111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000,18
1111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000,9
1111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1
1111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2
1111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000,18
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000,67
1111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000,84
0000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,8
1111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111,4
1111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000,86
0000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111,6
0000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111,5
1111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000,23
1111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000,23
0000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111,3
0000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,15
1111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000,17
0000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111,11
0000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111,5
1111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000,84
1111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000,68
0000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111,9
0000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111,2
1111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000,17
1111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000,11
0000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6
0000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111,21
1111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000,26
1111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000,25
1111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000,46
0000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111,7
0000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111,4
1111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000,108
0000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111,4
0000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111,1
1111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000,17
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000,34
0001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,7
0000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111111111,7
1111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000,106
1111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000,25
1111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000,71
1111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4
0000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000,108
0000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111,10
1111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000,10
0000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111,6
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000,65
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100,8
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,1
0000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111111111,4
1111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000,7
1111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000,4
0000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111,2
0000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111,9
0000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111,4
1111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000,37
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000,6
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000,4
1111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000,11
1111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000,16
0000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111,3
0111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,5
1111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000,16
1111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000,126
1111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000,73
0000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,3
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000,114
0000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111,4
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000,25
1111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000,15
0000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,7
1111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000,81
0000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111,10
0000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111,2
1111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000,34
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000,21
0000000000000011111111111111111111111111111111111111111111111111111111111111000000000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000111111111111111111111000000000000000000,1
1111111111000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111100000000000001111111111111111111111111111111111111,1
0000000000000111111111111111111111111111111111111111111111111111111111111110000000000000000000000000,1
1111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111111111,1
0000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111111111000000000000000000000000000000000011111111111111111111111,1
1111111111111111111111111111111111111111111111110000000000000000000000000000000000000011111111111111,2
1111111111111111111111111111111111110000000000000000000000001111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111100000000000000000000000000000000001111111111111111,1
1111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111,1
0011111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000,1
1111111111111111111000000000000000000000000000000000000000000000011111111111111111111111111111111111,1
0000000000000111111111111111111111111100000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111100000000000000000000000000000000000000000000000000000000000111111111111,1
0000000000000111111111111111111111111111111111111111111111111111111111111111111111000000000000000000,1
0000000000000000111111111111111111111111111111111111111111111111111111111111111000000000000000000000,1
1111111111111111111111111111111111111111111111111110000000111111111111111111111111111111111111111111,3
1111111111111111111111111111111110000000000000000000000000000000000001111111111111111111111111111111,1
0000000000000111111111111111110000000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000001111111111111111111111111111111111111111111111111111111100000000000000000000000000,1
1111111111111111111111111111111111111111111111100000000000001111111111111111111111111111111111111111,2
1111111111111111111000000000000000000000000000000000111111111111111111111111111111111111111111111111,2
0000000000000000000000000000000000001111111111111111111100000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111110000000000000000000000000000000000000011111111111111111111111,1
1111111111111111111111111111111111111100000000000000000000000000011111111111111111111111111111111111,2
1111111111111111111111111111111111111111111111100000000000000111111111111111111111111111111111111111,1
1111111111111111111100000000000000000000000000000000000000000000001111111111111111111111111111111111,2
0000000000000111111111111111111111111111111111111111111111111111111111111111110000000000000000000000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000111,1
1111111111111111111111111111111111111100000000000000000000000000001111111111111111111111111111111111,4
0000000000111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000,2
1111111111110000011111111111111111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111110000000000000000000000000001111111111111111111111111111111111111111111111111,2
0000000000000000000000000000000001111111111111111000000000000000000000000000000000000000000000000000,1
1111111111111111111110000000000000000000000000000000000001111111111111111111111111111111111111111111,1
0000000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000,1
0000000000000000000000000001111111111111111111111111111111111111111111111111111111100000000000000000,1
1111111111111111111111111111100000000000000000000000000000000000011111111111111111111111111111111111,1
1111111111111111111000000000011111111111111111111111111111111111111111111111111111111111111111111111,1
0000000000000001111111111111111111111111111111111111111111111111111111111111111111111111000000000000,1
0000000000000000000000000000000000000000000000000000000011111111111111111111111111111100000000000000,1
1111111111111111111111000000000000000000000000000000000000001111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111100000000000000000000111111111111111111111111,1
1111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000001111,1
1111111111111111111111111110000000000000000000000000000000011111111111111111111111111111111111111111,1
1111100000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111110000000000000000000000000000000011111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111110000000,1
0000000000000000001111111111111111111111111111111111111111111111111111111111111111111100000000000000,1
1111111111111111111111111111111111111111111111111111111111111111111111110000000000000011111111111111,1
0000000000000000000000000000000000000000000000000000000000011111111111111111111111100000000000000000,1
1111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000001111111,1
1111111111111111111111111111111111111111111111111111000000011111111111111111111111111111111111111111,2
0000000000000000011111111111111111111111111111111111111111111110000000000000000000000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000000111111111111111111111111100000000000,1
0000000111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111111111111000000000000000001111111111111111111111111111111111111,3
0000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111100000000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000011111,1
0000000000111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000000111111111111110000000000000000000000,1
0000000000000000000000000000000000000000000000000011111111111111111111111111111111100000000000000000,1
1111111111111111111111111111111111111111100000000000000000000001111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000111,1
1111111111111111111111111111111000000000000000000000000000000000000111111111111111111111111111111111,1
0000000000000000000000111111111111111111111111000000000000000000000000000000000000000000000000000000,1
1111111111111111111111000001111111111111111111111111111111111111111111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000000000111111111111111110000000000000000000000000,1
1111111111111111111111111111110000000000000000000000000000000000000000111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111000001111111111111111,2
1111111111110000000000000000000001111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111000000000000011111111111111111111111111111111,3
0000000000001111111111111111111111111111111111111111111111111111111111111111111110000000000000000000,1
0000000000000000011111111111111111111111111111111111111111111111111111000000000000000000000000000000,1
1111111111111111111111111111111111111110000000000000000000000001111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111110000000011111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111,1
1111111111111111111111111111111111000000000000000000000000000011111111111111111111111111111111111111,1
0000000000000000000000000000000000000111111111111111111111111111111111111111111110000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000000001111111111111110000000000000000000,1
1111111111111111111111111111111111100000000000000000000000000000111111111111111111111111111111111111,1
0000000000000000001111111111111111111111111111111111111111111111111111111000000000000000000000000000,1
0000000000111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000,2
1111111111111111111111111111111111111111111111111111111111111111111111111110000000000000001111111111,1
0000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000000000001111111111111111111111111111111111111111110000000000000000000000,1
1111111111111111111111111111111111000000000000001111111111111111111111111111111111111111111111111111,1
0000000000111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111110011111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111100000000000001111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000001111,1
0000000000000000001111111111111111111111111111111111111111111111111111100000000000000000000000000000,1
1111111111111111111111110000000000000000000111111111111111111111111111111111111111111111111111111111,2
1111111111111111111111111111111111111111111111111111111111110000001111111111111111111111111111111111,2
1111111111111111111111111111111000000000000000000000000000000000000000000000000000011111111111111111,1
0000011111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000011,1
0000000000000000000000000000011111111111000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111111111111111111100000000000000000000000000000000111111111111111,1
1111111111111111111111111111111111111111111111111111111000000000011111111111111111111111111111111111,1
1111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000011111111,1
1111111111111111111111111111111111111111111111110000000000000000000000000000000111111111111111111111,1
1111111111111111111000000000000000000000000000000000000000000000001111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000011111111111111111111111111111111111100000000000000000,1
1111111111111111111111111111111110000000000000000001111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111110000000000000000000001111111111111111111111111111111,1
0000000000000000000000000000000000000000011111111111111111111111111111111000000000000000000000000000,1
0000000000000000000011111111111111111111111111111111111111111111111111111111111111111111110000000000,1
0000000000000000000000000000000000000000000000000000000000001111111111110000000000000000000000000000,1
1111111111111111111111111111111111111111111111111111110000000000000000011111111111111111111111111111,1
0000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111100000000,1
1111111111111111111111111111111111111111111111100000000000000000000111111111111111111111111111111111,3
1111111111111111111111111111111111111111111111000000000000000011111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111110000000000000000111111111111111111111111111111111,1
0000000000000001111111111111111111111111111111111111111111111111111111111111111000000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000000001111111111111111100000000000000000,1
1111111111111111111111000000000000000000000000000000000000000000000111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000000000000000000000011111111111100000000000000000,1
1111111111111111111111110000011111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111110000000000000000000000000000000111111111111111111,1
0000000000000111111111111111111111111111111111111111111111111111111111111111111111111111000000000000,1
0000000000000000000000000011111111111111111111111111111111111111111111111100000000000000000000000000,1
1111111111111111111111111100000000011111111111111111111111111111111111111111111111111111111111111111,1
0000000000000000000011111111111111111111111111111111111111111111111111111111111110000000000000000000,1
1111111111111111111100000000000000000000001111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111110000000000000111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111000000000111111111111,1
0000000000000000000111111111111111111111111111111111111111111111111111111111111100000000000000000000,1
0000000000111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000,1
0000000011111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000,1
1111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000001111,1
0000000000111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111110000000000000000000111111111111111111111111111111111111111111,3
1111111111111111111111111111111111111111000000000000000000000001111111111111111111111111111111111111,1
1111111111111111111111111110000000111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111110000000000000000000000011111111111111111111111111111,1
1111111111111111111111111111111111111111111111110000000000000000000000000111111111111111111111111111,3
1111111111111111111111111111111111111111111000000000000000000000011111111111111111111111111111111111,3
1111111100000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111,1
0000000000111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000011111111,1
0000000000001111111111111111111111111111111111111111111111111111111111111111000000000000000000000000,2
1111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000111,2
1111111111111111111111111111111111111111111111111111111000000000000000000000000000000000011111111111,2
1111111111111111111111110000000000000000000000000000000000000011111111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000000000000000001111111111110000000000000000000000,1
1111111111111111111111111111100000000000000000000000000011111111111111111111111111111111111111111111,1
1111111111111111111111000000000000000000000000000000000000000000000011111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000111,1
1111111111111111111111111111111111111111111000000000000000000000000001111111111111111111111111111111,3
0000000000000000000000000000000000000000000000000000000000000111111111111111111110000000000000000000,2
1111111111111111111111111111111111111111111111111111111111111000000000111111111111111111111111111111,1
0000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111100000001111111111,1
1111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111100000000000111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111110000000000000000000000011111111111111111111111111111111111111,1
1111111111111111111111111111111000000000000000000000000001111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111000011111111111111111111111111111111111111111111111111111111,3
1111111111111111111111111111111111111111111111111100000111111111111111111111111111111111111111111111,1
1111111111111111111111111000000000000000000000000000000000000000000001111111111111111111111111111111,2
0000011111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000,2
1111111111111111111100111111111111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111000000000000000000000000000000000111111111111111111111111111111111111111111111,1
1111111111111111111100000000000000000000000000000000000000000000111111111111111111111111111111111111,1
0000000000000000111111111111111111111111111111111111111111111111111111111000000000000000000000000000,1
0000000000111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000,1
1111111111111111111100000000000000000000000000000000000000000000000001111111111111111111111111111111,1
1111111111111111111111111111111111111111000000000000011111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111000000000000000000000111111111111111111111111111111111111,1
0000000000000000000111111111111111111111111111111111111111111111111111111111111111100000000000000000,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000001111,1
0000000000000000000000000000000011111111111111111111111111111111111111111111111111111100000000000000,1
0000000000111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000,1
0000000000001111111111111111111111111111111111111111111111111111111111111111111111100000000000000000,1
0000000000001111111111111111111111111000000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000000000000000000000000000000000000000011111111111111111111000000000000000,1
1111111111111111111111111111111111111110000000000000000000000000000111111111111111111111111111111111,2
0000000000000000000000000000000011111111111111111111111000000000000000000000000000000000000000000000,1
1111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000011111111,1
1111111111111111111111111111111111111111111111111111111110000000000000000000111111111111111111111111,1
0000000000000000111111111111111111111111111111111111111111111111111111111111110000000000000000000000,1
1111111111111111111111111111111111111111111000000000011111111111111111111111111111111111111111111111,1
1111111111111111111111111110000000000000000000000000000000000000000000011111111111111111111111111111,1
1111111111111111111111111111111111111111111100000000000000000000000000111111111111111111111111111111,1
1111111111110000000000011111111111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111100000000000000000000000000000000111111111111111111111111111111111111111111111111,1
1111111111111111111000000000000000000000000000000011111111111111111111111111111111111111111111111111,1
0000000000000000000000000000000000000000000000000000011111111111111111111111110000000000000000000000,2
1111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111,1
0000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111000000000,1
0000000011111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000,2
1111111111111111111111111111111111111111100000000000000111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111000000000000000000000011111111111111111111111111111111,3
0000000111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000,1
0000000000000000000000000000001111111111111111111111111111111111111111111111110000000000000000000000,3
1111111111111111111111111111111111111111111111000000000000000000000000000000000000000000111111111111,1
1111111111111111111111111111111111100000000000000000000000000111111111111111111111111111111111111111,1
1111111111111111111111111110000000000000000000000000000000000000000000111111111111111111111111111111,1
1111111111110001111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111000000000000000001111111111111111111111111111111111111111111,1
1111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000011111,2
0000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000000000000,2
1111111111111111111111111000000000000000000000000000000000000000001111111111111111111111111111111111,2
