Measurement outcome,Frequency
000000000,4654
111111111,3487
111111000,8
000011111,3
111111110,1
000001111,1
100000000,2
011111111,1
110000000,5
001111111,2
000000011,3
111000000,4
111100000,7
000000111,2
000111111,1
111110000,6
111111100,1
000000001,2
000100000,1
001111110,1
