Measurement outcome,Frequency
000000000000,3922
111111111111,4195
000000000001,1
111110000000,3
111000000000,5
000000111111,3
111111110000,2
000000000111,5
111111111110,2
000111111111,3
000000000011,5
000001111111,13
000000001111,3
000011111111,4
001111111111,2
111111100000,3
000000011111,4
111111000000,2
100000000000,3
011111111111,5
111100000000,4
111111111000,3
